skillId	name	level	sourceType	iconId	effectId	actionId	musicId	shockRate	buffUse	skillApplyType	hp	mp	cd	minUseRange	maxUseRange	serverTargetType	clientTargetType	triggerPassive	useGlobalCd	hitChange	critChange	attackType	prepareArg	hatredPercent	hatredAdd	affectSkills	targetAnimId	targetEffectId	battleScore	desc
232	德玛西亚之力沉默打击	9	1	0	109	2	170		0	0	0	26	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成100%角色物攻+130点物理伤害。并使12
232	德玛西亚之力沉默打击	10	1	0	109	2	170		0	0	0	28	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成100%角色物攻+140点物理伤害。并使12
232	德玛西亚之力沉默打击	11	1	0	109	2	170		0	0	0	30	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成100%角色物攻+150点物理伤害。并使12
232	德玛西亚之力沉默打击	12	1	0	109	2	170		0	0	0	32	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成100%角色物攻+160点物理伤害。并使12
232	德玛西亚之力沉默打击	13	1	0	109	2	170		0	0	0	34	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成100%角色物攻+170点物理伤害。并使12
232	德玛西亚之力沉默打击	14	1	0	109	2	170		0	0	0	36	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成100%角色物攻+180点物理伤害。并使12
232	德玛西亚之力沉默打击	15	1	0	109	2	170		0	0	0	38	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成100%角色物攻+190点物理伤害。并使12
232	德玛西亚之力沉默打击	16	1	0	109	2	170		0	0	0	40	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成100%角色物攻+200点物理伤害。并使12
232	德玛西亚之力沉默打击	17	1	0	109	2	170		0	0	0	42	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成100%角色物攻+210点物理伤害。并使12
232	德玛西亚之力沉默打击	18	1	0	109	2	170		0	0	0	44	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成100%角色物攻+220点物理伤害。并使12
232	德玛西亚之力沉默打击	19	1	0	109	2	170		0	0	0	46	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成100%角色物攻+230点物理伤害。并使12
232	德玛西亚之力沉默打击	20	1	0	109	2	170		0	0	0	48	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成100%角色物攻+240点物理伤害。并使12
233	德玛西亚之力旋风	1	1	0	109	2	170		0	0	0	10	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成130%角色物攻+50点物理伤害。
233	德玛西亚之力旋风	2	1	0	109	2	170		0	0	0	12	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成130%角色物攻+60点物理伤害。
233	德玛西亚之力旋风	3	1	0	109	2	170		0	0	0	14	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成130%角色物攻+70点物理伤害。
233	德玛西亚之力旋风	4	1	0	109	2	170		0	0	0	16	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成130%角色物攻+80点物理伤害。
233	德玛西亚之力旋风	5	1	0	109	2	170		0	0	0	18	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成130%角色物攻+90点物理伤害。
233	德玛西亚之力旋风	6	1	0	109	2	170		0	0	0	20	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成130%角色物攻+100点物理伤害。
233	德玛西亚之力旋风	7	1	0	109	2	170		0	0	0	22	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成130%角色物攻+110点物理伤害。
233	德玛西亚之力旋风	8	1	0	109	2	170		0	0	0	24	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成130%角色物攻+120点物理伤害。
233	德玛西亚之力旋风	9	1	0	109	2	170		0	0	0	26	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成130%角色物攻+130点物理伤害。
233	德玛西亚之力旋风	10	1	0	109	2	170		0	0	0	28	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成130%角色物攻+140点物理伤害。
233	德玛西亚之力旋风	11	1	0	109	2	170		0	0	0	30	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成130%角色物攻+150点物理伤害。
233	德玛西亚之力旋风	12	1	0	109	2	170		0	0	0	32	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成130%角色物攻+160点物理伤害。
233	德玛西亚之力旋风	13	1	0	109	2	170		0	0	0	34	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成130%角色物攻+170点物理伤害。
233	德玛西亚之力旋风	14	1	0	109	2	170		0	0	0	36	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成130%角色物攻+180点物理伤害。
233	德玛西亚之力旋风	15	1	0	109	2	170		0	0	0	38	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成130%角色物攻+190点物理伤害。
233	德玛西亚之力旋风	16	1	0	109	2	170		0	0	0	40	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成130%角色物攻+200点物理伤害。
233	德玛西亚之力旋风	17	1	0	109	2	170		0	0	0	42	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成130%角色物攻+210点物理伤害。
233	德玛西亚之力旋风	18	1	0	109	2	170		0	0	0	44	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成130%角色物攻+220点物理伤害。
233	德玛西亚之力旋风	19	1	0	109	2	170		0	0	0	46	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成130%角色物攻+230点物理伤害。
233	德玛西亚之力旋风	20	1	0	109	2	170		0	0	0	48	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成130%角色物攻+240点物理伤害。
236	寒冰射手冰冻箭	1	1	0	109	2	170		0	0	0	10	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方单个目标造成80%角色冰攻+50点冰系伤害。并使4
236	寒冰射手冰冻箭	2	1	0	109	2	170		0	0	0	12	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方单个目标造成80%角色冰攻+60点冰系伤害。并使4
236	寒冰射手冰冻箭	3	1	0	109	2	170		0	0	0	14	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方单个目标造成80%角色冰攻+70点冰系伤害。并使4
236	寒冰射手冰冻箭	4	1	0	109	2	170		0	0	0	16	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方单个目标造成80%角色冰攻+80点冰系伤害。并使4
236	寒冰射手冰冻箭	5	1	0	109	2	170		0	0	0	18	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方单个目标造成80%角色冰攻+90点冰系伤害。并使4
236	寒冰射手冰冻箭	6	1	0	109	2	170		0	0	0	20	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方单个目标造成80%角色冰攻+100点冰系伤害。并使4
236	寒冰射手冰冻箭	7	1	0	109	2	170		0	0	0	22	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成80%角色冰攻+110点冰系伤害。并使4
236	寒冰射手冰冻箭	8	1	0	109	2	170		0	0	0	24	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成80%角色冰攻+120点冰系伤害。并使4
236	寒冰射手冰冻箭	9	1	0	109	2	170		0	0	0	26	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成80%角色冰攻+130点冰系伤害。并使4
236	寒冰射手冰冻箭	10	1	0	109	2	170		0	0	0	28	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成80%角色冰攻+140点冰系伤害。并使4
236	寒冰射手冰冻箭	11	1	0	109	2	170		0	0	0	30	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成80%角色冰攻+150点冰系伤害。并使4
236	寒冰射手冰冻箭	12	1	0	109	2	170		0	0	0	32	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成80%角色冰攻+160点冰系伤害。并使4
236	寒冰射手冰冻箭	13	1	0	109	2	170		0	0	0	34	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成80%角色冰攻+170点冰系伤害。并使4
236	寒冰射手冰冻箭	14	1	0	109	2	170		0	0	0	36	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成80%角色冰攻+180点冰系伤害。并使4
236	寒冰射手冰冻箭	15	1	0	109	2	170		0	0	0	38	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成80%角色冰攻+190点冰系伤害。并使4
236	寒冰射手冰冻箭	16	1	0	109	2	170		0	0	0	40	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成80%角色冰攻+200点冰系伤害。并使4
236	寒冰射手冰冻箭	17	1	0	109	2	170		0	0	0	42	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成80%角色冰攻+210点冰系伤害。并使4
236	寒冰射手冰冻箭	18	1	0	109	2	170		0	0	0	44	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成80%角色冰攻+220点冰系伤害。并使4
236	寒冰射手冰冻箭	19	1	0	109	2	170		0	0	0	46	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成80%角色冰攻+230点冰系伤害。并使4
236	寒冰射手冰冻箭	20	1	0	109	2	170		0	0	0	48	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成80%角色冰攻+240点冰系伤害。并使4
237	寒冰射手急速射击	1	1	0	109	2	170		0	0	0	10	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方单个目标造成100%角色物攻+50点物理伤害。并使0
237	寒冰射手急速射击	2	1	0	109	2	170		0	0	0	12	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方单个目标造成100%角色物攻+60点物理伤害。并使0
237	寒冰射手急速射击	3	1	0	109	2	170		0	0	0	14	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方单个目标造成100%角色物攻+70点物理伤害。并使0
237	寒冰射手急速射击	4	1	0	109	2	170		0	0	0	16	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方单个目标造成100%角色物攻+80点物理伤害。并使0
237	寒冰射手急速射击	5	1	0	109	2	170		0	0	0	18	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方单个目标造成100%角色物攻+90点物理伤害。并使0
237	寒冰射手急速射击	6	1	0	109	2	170		0	0	0	20	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方单个目标造成100%角色物攻+100点物理伤害。并使0
237	寒冰射手急速射击	7	1	0	109	2	170		0	0	0	22	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成100%角色物攻+110点物理伤害。并使0
237	寒冰射手急速射击	8	1	0	109	2	170		0	0	0	24	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成100%角色物攻+120点物理伤害。并使0
237	寒冰射手急速射击	9	1	0	109	2	170		0	0	0	26	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成100%角色物攻+130点物理伤害。并使0
237	寒冰射手急速射击	10	1	0	109	2	170		0	0	0	28	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成100%角色物攻+140点物理伤害。并使0
237	寒冰射手急速射击	11	1	0	109	2	170		0	0	0	30	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成100%角色物攻+150点物理伤害。并使0
237	寒冰射手急速射击	12	1	0	109	2	170		0	0	0	32	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成100%角色物攻+160点物理伤害。并使0
237	寒冰射手急速射击	13	1	0	109	2	170		0	0	0	34	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成100%角色物攻+170点物理伤害。并使0
237	寒冰射手急速射击	14	1	0	109	2	170		0	0	0	36	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成100%角色物攻+180点物理伤害。并使0
237	寒冰射手急速射击	15	1	0	109	2	170		0	0	0	38	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成100%角色物攻+190点物理伤害。并使0
237	寒冰射手急速射击	16	1	0	109	2	170		0	0	0	40	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成100%角色物攻+200点物理伤害。并使0
237	寒冰射手急速射击	17	1	0	109	2	170		0	0	0	42	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成100%角色物攻+210点物理伤害。并使0
237	寒冰射手急速射击	18	1	0	109	2	170		0	0	0	44	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成100%角色物攻+220点物理伤害。并使0
237	寒冰射手急速射击	19	1	0	109	2	170		0	0	0	46	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成100%角色物攻+230点物理伤害。并使0
237	寒冰射手急速射击	20	1	0	109	2	170		0	0	0	48	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成100%角色物攻+240点物理伤害。并使0
238	寒冰射手散射	1	1	0	109	2	170		0	0	0	10	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成130%角色物攻+50点物理伤害。
238	寒冰射手散射	2	1	0	109	2	170		0	0	0	12	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成130%角色物攻+60点物理伤害。
238	寒冰射手散射	3	1	0	109	2	170		0	0	0	14	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成130%角色物攻+70点物理伤害。
238	寒冰射手散射	4	1	0	109	2	170		0	0	0	16	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成130%角色物攻+80点物理伤害。
238	寒冰射手散射	5	1	0	109	2	170		0	0	0	18	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成130%角色物攻+90点物理伤害。
238	寒冰射手散射	6	1	0	109	2	170		0	0	0	20	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成130%角色物攻+100点物理伤害。
238	寒冰射手散射	7	1	0	109	2	170		0	0	0	22	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成130%角色物攻+110点物理伤害。
238	寒冰射手散射	8	1	0	109	2	170		0	0	0	24	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成130%角色物攻+120点物理伤害。
238	寒冰射手散射	9	1	0	109	2	170		0	0	0	26	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成130%角色物攻+130点物理伤害。
238	寒冰射手散射	10	1	0	109	2	170		0	0	0	28	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成130%角色物攻+140点物理伤害。
238	寒冰射手散射	11	1	0	109	2	170		0	0	0	30	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成130%角色物攻+150点物理伤害。
238	寒冰射手散射	12	1	0	109	2	170		0	0	0	32	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成130%角色物攻+160点物理伤害。
238	寒冰射手散射	13	1	0	109	2	170		0	0	0	34	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成130%角色物攻+170点物理伤害。
238	寒冰射手散射	14	1	0	109	2	170		0	0	0	36	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成130%角色物攻+180点物理伤害。
238	寒冰射手散射	15	1	0	109	2	170		0	0	0	38	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成130%角色物攻+190点物理伤害。
238	寒冰射手散射	16	1	0	109	2	170		0	0	0	40	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成130%角色物攻+200点物理伤害。
238	寒冰射手散射	17	1	0	109	2	170		0	0	0	42	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成130%角色物攻+210点物理伤害。
238	寒冰射手散射	18	1	0	109	2	170		0	0	0	44	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成130%角色物攻+220点物理伤害。
238	寒冰射手散射	19	1	0	109	2	170		0	0	0	46	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成130%角色物攻+230点物理伤害。
238	寒冰射手散射	20	1	0	109	2	170		0	0	0	48	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成130%角色物攻+240点物理伤害。
241	凯尔塞斯放逐	1	1	0	109	2	170		0	0	0	10	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方单个目标造成80%角色火攻+50点火系伤害。并使7
241	凯尔塞斯放逐	2	1	0	109	2	170		0	0	0	12	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方单个目标造成80%角色火攻+60点火系伤害。并使7
241	凯尔塞斯放逐	3	1	0	109	2	170		0	0	0	14	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方单个目标造成80%角色火攻+70点火系伤害。并使7
241	凯尔塞斯放逐	4	1	0	109	2	170		0	0	0	16	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方单个目标造成80%角色火攻+80点火系伤害。并使7
241	凯尔塞斯放逐	5	1	0	109	2	170		0	0	0	18	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方单个目标造成80%角色火攻+90点火系伤害。并使7
241	凯尔塞斯放逐	6	1	0	109	2	170		0	0	0	20	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方单个目标造成80%角色火攻+100点火系伤害。并使7
241	凯尔塞斯放逐	7	1	0	109	2	170		0	0	0	22	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成80%角色火攻+110点火系伤害。并使7
241	凯尔塞斯放逐	8	1	0	109	2	170		0	0	0	24	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成80%角色火攻+120点火系伤害。并使7
241	凯尔塞斯放逐	9	1	0	109	2	170		0	0	0	26	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成80%角色火攻+130点火系伤害。并使7
241	凯尔塞斯放逐	10	1	0	109	2	170		0	0	0	28	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成80%角色火攻+140点火系伤害。并使7
241	凯尔塞斯放逐	11	1	0	109	2	170		0	0	0	30	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成80%角色火攻+150点火系伤害。并使7
241	凯尔塞斯放逐	12	1	0	109	2	170		0	0	0	32	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成80%角色火攻+160点火系伤害。并使7
241	凯尔塞斯放逐	13	1	0	109	2	170		0	0	0	34	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成80%角色火攻+170点火系伤害。并使7
241	凯尔塞斯放逐	14	1	0	109	2	170		0	0	0	36	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成80%角色火攻+180点火系伤害。并使7
241	凯尔塞斯放逐	15	1	0	109	2	170		0	0	0	38	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成80%角色火攻+190点火系伤害。并使7
241	凯尔塞斯放逐	16	1	0	109	2	170		0	0	0	40	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成80%角色火攻+200点火系伤害。并使7
241	凯尔塞斯放逐	17	1	0	109	2	170		0	0	0	42	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成80%角色火攻+210点火系伤害。并使7
241	凯尔塞斯放逐	18	1	0	109	2	170		0	0	0	44	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成80%角色火攻+220点火系伤害。并使7
241	凯尔塞斯放逐	19	1	0	109	2	170		0	0	0	46	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成80%角色火攻+230点火系伤害。并使7
241	凯尔塞斯放逐	20	1	0	109	2	170		0	0	0	48	4000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成80%角色火攻+240点火系伤害。并使7
242	凯尔塞斯火凤凰	1	1	0	109	2	170		0	0	0	10	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方单个目标造成100%角色火攻+50点火系伤害。
242	凯尔塞斯火凤凰	2	1	0	109	2	170		0	0	0	12	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方单个目标造成100%角色火攻+60点火系伤害。
242	凯尔塞斯火凤凰	3	1	0	109	2	170		0	0	0	14	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方单个目标造成100%角色火攻+70点火系伤害。
242	凯尔塞斯火凤凰	4	1	0	109	2	170		0	0	0	16	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方单个目标造成100%角色火攻+80点火系伤害。
242	凯尔塞斯火凤凰	5	1	0	109	2	170		0	0	0	18	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方单个目标造成100%角色火攻+90点火系伤害。
242	凯尔塞斯火凤凰	6	1	0	109	2	170		0	0	0	20	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方单个目标造成100%角色火攻+100点火系伤害。
242	凯尔塞斯火凤凰	7	1	0	109	2	170		0	0	0	22	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成100%角色火攻+110点火系伤害。
242	凯尔塞斯火凤凰	8	1	0	109	2	170		0	0	0	24	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成100%角色火攻+120点火系伤害。
242	凯尔塞斯火凤凰	9	1	0	109	2	170		0	0	0	26	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成100%角色火攻+130点火系伤害。
242	凯尔塞斯火凤凰	10	1	0	109	2	170		0	0	0	28	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成100%角色火攻+140点火系伤害。
242	凯尔塞斯火凤凰	11	1	0	109	2	170		0	0	0	30	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成100%角色火攻+150点火系伤害。
242	凯尔塞斯火凤凰	12	1	0	109	2	170		0	0	0	32	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成100%角色火攻+160点火系伤害。
242	凯尔塞斯火凤凰	13	1	0	109	2	170		0	0	0	34	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成100%角色火攻+170点火系伤害。
242	凯尔塞斯火凤凰	14	1	0	109	2	170		0	0	0	36	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成100%角色火攻+180点火系伤害。
242	凯尔塞斯火凤凰	15	1	0	109	2	170		0	0	0	38	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成100%角色火攻+190点火系伤害。
242	凯尔塞斯火凤凰	16	1	0	109	2	170		0	0	0	40	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成100%角色火攻+200点火系伤害。
242	凯尔塞斯火凤凰	17	1	0	109	2	170		0	0	0	42	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成100%角色火攻+210点火系伤害。
242	凯尔塞斯火凤凰	18	1	0	109	2	170		0	0	0	44	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成100%角色火攻+220点火系伤害。
242	凯尔塞斯火凤凰	19	1	0	109	2	170		0	0	0	46	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成100%角色火攻+230点火系伤害。
242	凯尔塞斯火凤凰	20	1	0	109	2	170		0	0	0	48	6000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成100%角色火攻+240点火系伤害。
243	凯尔塞斯烈焰风暴	1	1	0	109	2	170		0	0	0	10	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成130%角色火攻+50点火系伤害。
243	凯尔塞斯烈焰风暴	2	1	0	109	2	170		0	0	0	12	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成130%角色火攻+60点火系伤害。
243	凯尔塞斯烈焰风暴	3	1	0	109	2	170		0	0	0	14	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成130%角色火攻+70点火系伤害。
243	凯尔塞斯烈焰风暴	4	1	0	109	2	170		0	0	0	16	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成130%角色火攻+80点火系伤害。
243	凯尔塞斯烈焰风暴	5	1	0	109	2	170		0	0	0	18	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成130%角色火攻+90点火系伤害。
243	凯尔塞斯烈焰风暴	6	1	0	109	2	170		0	0	0	20	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成130%角色火攻+100点火系伤害。
243	凯尔塞斯烈焰风暴	7	1	0	109	2	170		0	0	0	22	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成130%角色火攻+110点火系伤害。
243	凯尔塞斯烈焰风暴	8	1	0	109	2	170		0	0	0	24	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成130%角色火攻+120点火系伤害。
243	凯尔塞斯烈焰风暴	9	1	0	109	2	170		0	0	0	26	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成130%角色火攻+130点火系伤害。
243	凯尔塞斯烈焰风暴	10	1	0	109	2	170		0	0	0	28	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成130%角色火攻+140点火系伤害。
243	凯尔塞斯烈焰风暴	11	1	0	109	2	170		0	0	0	30	8000	0	330	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成130%角色火攻+150点火系伤害。
