level	qualityType	equipslotType	material1	num1	material2	num2	gameMoney	broadcast
130	6	7	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	8	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	9	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	0	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	1	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	2	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	3	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	4	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	5	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	6	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	7	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	8	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	7	9	7000001	182	7000002	455	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	0	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	1	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	2	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	3	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	4	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	5	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	6	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	7	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	8	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	3	9	7000001	84	7000002	210	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	0	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	1	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	2	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	3	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	4	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	5	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	6	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	7	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	8	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	4	9	7000001	112	7000002	280	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	0	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	1	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	2	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	3	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	4	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	5	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	6	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	7	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	8	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	5	9	7000001	140	7000002	350	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	0	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	1	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	2	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	3	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	4	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	5	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	6	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	7	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	8	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	6	9	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	0	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	1	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	2	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	3	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	4	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	5	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	6	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	7	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	8	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
140	7	9	7000001	196	7000002	490	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	0	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	1	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	2	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	3	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	4	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	5	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	6	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	7	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	8	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	3	9	7000001	90	7000002	225	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	0	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	1	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	2	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	3	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	4	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	5	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	6	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	7	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	8	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	4	9	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	0	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	1	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	2	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	3	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	4	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	5	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	6	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	7	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	8	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	5	9	7000001	150	7000002	375	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	0	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	1	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	2	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	3	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	4	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	5	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	6	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	7	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	8	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	6	9	7000001	180	7000002	450	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	0	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	1	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	2	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	3	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	4	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	5	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	6	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	7	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	8	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
150	7	9	7000001	210	7000002	525	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	0	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	1	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	2	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	3	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	4	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	5	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	6	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	7	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	8	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
160	3	9	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
