questId	questName	questDesc	targetDesc	mapId	npcId	count
6783	门派任务	请消灭5只刑天兽。	消灭5只刑天兽	02_GBT_xuanyuandong	01xg029	5
6784	门派任务	请消灭5只羊角执行官。	消灭5只羊角执行官	02_GBT_xuanyuandong	01xg023	5
6785	门派任务	请消灭5只鬼魅狐精。	消灭5只鬼魅狐精	02_GBT_xuanyuandong	01xg030	5
6786	门派任务	请消灭5只褐羽嚣乌。	消灭5只褐羽嚣乌	02_GBT_xuanyuandong	01xg031	5
6787	门派任务	消灭5只帝江守卫	消灭5只帝江守卫	01_CYGM_chiyoumu	01xg032	5
6788	门派任务	请消灭5只白无常。	消灭5只白无常	02_GBT_xuanyuandong	01xg020	5
6789	门派任务	请消灭5只黑无常。	消灭5只黑无常	02_GBT_xuanyuandong	01xg021	5
6790	门派任务	请消灭5只猎狗执行官。	消灭5只猎狗执行官	02_GBT_xuanyuandong	01xg022	5
6791	门派任务	消灭5只句芒卫士	消灭5只句芒卫士	01_CYGM_chiyoumu	01xg033	5
6792	门派任务	消灭5只蓐收卫士	消灭5只蓐收卫士	01_CYGM_chiyoumu	01xg034	5
6793	门派任务	请消灭10只仓空道人。	消灭10只仓空道人	01_GBT_gebi	01xg017	10
6794	门派任务	请消灭10只仓空守卫。	消灭10只仓空守卫	01_GBT_gebi	01xg018	10
6795	门派任务	请消灭10只饿死鬼。	消灭10只饿死鬼	01_GBT_gebi	01xg019	10
6796	门派任务	请消灭10只魅惑蛇精。	消灭10只魅惑蛇精	02_GBT_xuanyuandong	01xg024	10
6797	门派任务	请消灭10只啐啐蛇。	消灭10只啐啐蛇	02_GBT_xuanyuandong	01xg026	10
6798	门派任务	请消灭10只仰天妖。	消灭10只仰天妖	02_GBT_xuanyuandong	01xg027	10
6799	门派任务	请消灭10只灼热丧尸。	消灭10只灼热丧尸	02_GBT_xuanyuandong	01xg028	10
6800	门派任务	请消灭10只刑天兽。	消灭10只刑天兽	02_GBT_xuanyuandong	01xg029	10
6801	门派任务	请消灭10只羊角执行官。	消灭10只羊角执行官	02_GBT_xuanyuandong	01xg023	10
6802	门派任务	请消灭10只鬼魅狐精。	消灭10只鬼魅狐精	02_GBT_xuanyuandong	01xg030	10
6803	门派任务	请消灭10只褐羽嚣乌。	消灭10只褐羽嚣乌	02_GBT_xuanyuandong	01xg031	10
6804	门派任务	消灭10只帝江守卫	消灭10只帝江守卫	01_CYGM_chiyoumu	01xg032	10
6805	门派任务	请消灭10只白无常。	消灭10只白无常	02_GBT_xuanyuandong	01xg020	10
6806	门派任务	请消灭10只黑无常。	消灭10只黑无常	02_GBT_xuanyuandong	01xg021	10
6807	门派任务	请消灭10只猎狗执行官。	消灭10只猎狗执行官	02_GBT_xuanyuandong	01xg022	10
6808	门派任务	消灭10只句芒卫士	消灭10只句芒卫士	01_CYGM_chiyoumu	01xg033	10
6809	门派任务	消灭10只蓐收卫士	消灭10只蓐收卫士	01_CYGM_chiyoumu	01xg034	10
6810	门派任务	请消灭20只仓空道人。	消灭20只仓空道人	01_GBT_gebi	01xg017	20
6811	门派任务	请消灭20只仓空守卫。	消灭20只仓空守卫	01_GBT_gebi	01xg018	20
6812	门派任务	请消灭20只饿死鬼。	消灭20只饿死鬼	01_GBT_gebi	01xg019	20
6813	门派任务	请消灭20只魅惑蛇精。	消灭20只魅惑蛇精	02_GBT_xuanyuandong	01xg024	20
6814	门派任务	请消灭20只啐啐蛇。	消灭20只啐啐蛇	02_GBT_xuanyuandong	01xg026	20
6815	门派任务	请消灭20只仰天妖。	消灭20只仰天妖	02_GBT_xuanyuandong	01xg027	20
6816	门派任务	请消灭20只灼热丧尸。	消灭20只灼热丧尸	02_GBT_xuanyuandong	01xg028	20
6817	门派任务	请消灭20只刑天兽。	消灭20只刑天兽	02_GBT_xuanyuandong	01xg029	20
6818	门派任务	请消灭20只羊角执行官。	消灭20只羊角执行官	02_GBT_xuanyuandong	01xg023	20
6819	门派任务	请消灭20只鬼魅狐精。	消灭20只鬼魅狐精	02_GBT_xuanyuandong	01xg030	20
6820	门派任务	请消灭20只褐羽嚣乌。	消灭20只褐羽嚣乌	02_GBT_xuanyuandong	01xg031	20
6821	门派任务	消灭20只帝江守卫	消灭20只帝江守卫	01_CYGM_chiyoumu	01xg032	20
6822	门派任务	请消灭20只白无常。	消灭20只白无常	02_GBT_xuanyuandong	01xg020	20
6823	门派任务	请消灭20只黑无常。	消灭20只黑无常	02_GBT_xuanyuandong	01xg021	20
6824	门派任务	请消灭20只猎狗执行官。	消灭20只猎狗执行官	02_GBT_xuanyuandong	01xg022	20
6825	门派任务	消灭20只句芒卫士	消灭20只句芒卫士	01_CYGM_chiyoumu	01xg033	20
6826	门派任务	消灭20只蓐收卫士	消灭20只蓐收卫士	01_CYGM_chiyoumu	01xg034	20
6827	门派任务	请消灭5只吊死鬼。	消灭5只吊死鬼	02_GBT_xuanyuandong	01xg025	5
6828	门派任务	消灭5只共工侍卫	消灭5只共工侍卫	01_CYGM_chiyoumu	01xg035	5
6829	门派任务	消灭5只祝融禁卫军	消灭5只祝融禁卫军	01_CYGM_chiyoumu	01xg036	5
6830	门派任务	消灭5只天吴护卫	消灭5只天吴护卫	01_CYGM_chiyoumu	01xg037	5
6831	门派任务	消灭5只强良卫士	消灭5只强良卫士	01_CYGM_chiyoumu	01xg038	5
6832	门派任务	消灭5只龠兹卫士	消灭5只龠兹卫士	01_CYGM_chiyoumu	01xg039	5
6833	门派任务	消灭5只玄冥护卫	消灭5只玄冥护卫	01_CYGM_chiyoumu	01xg040	5
6834	门派任务	消灭5只虚日鼠	消灭5只虚日鼠	02_CYGM_nanjiang	01xg041	5
6835	门派任务	消灭5只神秘看守	消灭5只神秘看守	02_CYGM_nanjiang	01xg042	5
6836	门派任务	消灭5只无当男宠	消灭5只无当男宠	02_CYGM_nanjiang	01xg043	5
6837	门派任务	请消灭10只吊死鬼。	消灭10只吊死鬼	02_GBT_xuanyuandong	01xg025	10
6838	门派任务	消灭10只共工侍卫	消灭10只共工侍卫	01_CYGM_chiyoumu	01xg035	10
6839	门派任务	消灭10只祝融禁卫军	消灭10只祝融禁卫军	01_CYGM_chiyoumu	01xg036	10
6840	门派任务	消灭10只天吴护卫	消灭10只天吴护卫	01_CYGM_chiyoumu	01xg037	10
6841	门派任务	消灭10只强良卫士	消灭10只强良卫士	01_CYGM_chiyoumu	01xg038	10
6842	门派任务	消灭10只龠兹卫士	消灭10只龠兹卫士	01_CYGM_chiyoumu	01xg039	10
6843	门派任务	消灭10只玄冥护卫	消灭10只玄冥护卫	01_CYGM_chiyoumu	01xg040	10
6844	门派任务	消灭10只虚日鼠	消灭10只虚日鼠	02_CYGM_nanjiang	01xg041	10
6845	门派任务	消灭10只神秘看守	消灭10只神秘看守	02_CYGM_nanjiang	01xg042	10
6846	门派任务	消灭10只无当男宠	消灭10只无当男宠	02_CYGM_nanjiang	01xg043	10
6847	门派任务	请消灭20只吊死鬼。	消灭20只吊死鬼	02_GBT_xuanyuandong	01xg025	20
6848	门派任务	消灭20只共工侍卫	消灭20只共工侍卫	01_CYGM_chiyoumu	01xg035	20
6849	门派任务	消灭20只祝融禁卫军	消灭20只祝融禁卫军	01_CYGM_chiyoumu	01xg036	20
6850	门派任务	消灭20只天吴护卫	消灭20只天吴护卫	01_CYGM_chiyoumu	01xg037	20
6851	门派任务	消灭20只强良卫士	消灭20只强良卫士	01_CYGM_chiyoumu	01xg038	20
6852	门派任务	消灭20只龠兹卫士	消灭20只龠兹卫士	01_CYGM_chiyoumu	01xg039	20
6853	门派任务	消灭20只玄冥护卫	消灭20只玄冥护卫	01_CYGM_chiyoumu	01xg040	20
6854	门派任务	消灭20只虚日鼠	消灭20只虚日鼠	02_CYGM_nanjiang	01xg041	20
6855	门派任务	消灭20只神秘看守	消灭20只神秘看守	02_CYGM_nanjiang	01xg042	20
6856	门派任务	消灭20只无当男宠	消灭20只无当男宠	02_CYGM_nanjiang	01xg043	20
6857	门派任务	消灭5只截教教众	消灭5只截教教众	02_CYGM_nanjiang	01xg044	5
6858	门派任务	消灭5只截教弟子	消灭5只截教弟子	02_CYGM_nanjiang	01xg045	5
6859	门派任务	消灭5只陷仙剑守卫	消灭5只陷仙剑守卫	02_CYGM_nanjiang	01xg046	5
6860	门派任务	消灭5只戮仙剑守卫	消灭5只戮仙剑守卫	02_CYGM_nanjiang	01xg047	5
6861	门派任务	消灭5只绝仙剑守卫	消灭5只绝仙剑守卫	02_CYGM_nanjiang	01xg048	5
6862	门派任务	消灭5只诛仙剑守卫	消灭5只诛仙剑守卫	02_CYGM_nanjiang	01xg049	5
6863	门派任务	消灭5只截教新兵	消灭5只截教新兵	03_CYGM_mengjin	01xg050	5
6864	门派任务	消灭5只截教守卫	消灭5只截教守卫	03_CYGM_mengjin	01xg051	5
6865	门派任务	消灭5只截教卫士	消灭5只截教卫士	03_CYGM_mengjin	01xg052	5
6866	门派任务	消灭5只截教侍卫	消灭5只截教侍卫	03_CYGM_mengjin	01xg053	5
6867	门派任务	消灭5只截教斥候	消灭5只截教斥候	03_CYGM_mengjin	01xg054	5
6868	门派任务	消灭5只截教禁卫军	消灭5只截教禁卫军	03_CYGM_mengjin	01xg055	5
6869	门派任务	消灭10只截教教众	消灭10只截教教众	02_CYGM_nanjiang	01xg044	10
6870	门派任务	消灭10只截教弟子	消灭10只截教弟子	02_CYGM_nanjiang	01xg045	10
6871	门派任务	消灭10只陷仙剑守卫	消灭10只陷仙剑守卫	02_CYGM_nanjiang	01xg046	10
6872	门派任务	消灭10只戮仙剑守卫	消灭10只戮仙剑守卫	02_CYGM_nanjiang	01xg047	10
6873	门派任务	消灭10只绝仙剑守卫	消灭10只绝仙剑守卫	02_CYGM_nanjiang	01xg048	10
6874	门派任务	消灭10只诛仙剑守卫	消灭10只诛仙剑守卫	02_CYGM_nanjiang	01xg049	10
6875	门派任务	消灭10只截教新兵	消灭10只截教新兵	03_CYGM_mengjin	01xg050	10
6876	门派任务	消灭10只截教守卫	消灭10只截教守卫	03_CYGM_mengjin	01xg051	10
6877	门派任务	消灭10只截教卫士	消灭10只截教卫士	03_CYGM_mengjin	01xg052	10
6878	门派任务	消灭10只截教侍卫	消灭10只截教侍卫	03_CYGM_mengjin	01xg053	10
6879	门派任务	消灭10只截教斥候	消灭10只截教斥候	03_CYGM_mengjin	01xg054	10
6880	门派任务	消灭10只截教禁卫军	消灭10只截教禁卫军	03_CYGM_mengjin	01xg055	10
6881	门派任务	消灭20只截教教众	消灭20只截教教众	02_CYGM_nanjiang	01xg044	20
6882	门派任务	消灭20只截教弟子	消灭20只截教弟子	02_CYGM_nanjiang	01xg045	20
6883	门派任务	消灭20只陷仙剑守卫	消灭20只陷仙剑守卫	02_CYGM_nanjiang	01xg046	20
6884	门派任务	消灭20只戮仙剑守卫	消灭20只戮仙剑守卫	02_CYGM_nanjiang	01xg047	20
6885	门派任务	消灭20只绝仙剑守卫	消灭20只绝仙剑守卫	02_CYGM_nanjiang	01xg048	20
6886	门派任务	消灭20只诛仙剑守卫	消灭20只诛仙剑守卫	02_CYGM_nanjiang	01xg049	20
6887	门派任务	消灭20只截教新兵	消灭20只截教新兵	03_CYGM_mengjin	01xg050	20
6888	门派任务	消灭20只截教守卫	消灭20只截教守卫	03_CYGM_mengjin	01xg051	20
6889	门派任务	消灭20只截教卫士	消灭20只截教卫士	03_CYGM_mengjin	01xg052	20
6890	门派任务	消灭20只截教侍卫	消灭20只截教侍卫	03_CYGM_mengjin	01xg053	20
6891	门派任务	消灭20只截教斥候	消灭20只截教斥候	03_CYGM_mengjin	01xg054	20
6892	门派任务	消灭20只截教禁卫军	消灭20只截教禁卫军	03_CYGM_mengjin	01xg055	20
6893	门派任务	消灭5只截教统领	消灭5只截教统领	03_CYGM_mengjin	01xg056	5
6894	门派任务	消灭5只骁匪	消灭5只骁匪	01_SSG_sanshanguan	01xg057	5
6895	门派任务	消灭5只冰骄毒鼠	消灭5只冰骄毒鼠	01_SSG_sanshanguan	01xg058	5
6896	门派任务	消灭5只截教教众	消灭5只截教教众	01_SSG_sanshanguan	01xg059	5
6897	门派任务	消灭5只截教刺客	消灭5只截教刺客	01_SSG_sanshanguan	01xg060	5
6898	门派任务	消灭5只截教巫师	消灭5只截教巫师	01_SSG_sanshanguan	01xg061	5
6899	门派任务	消灭5只巫族首领	消灭5只巫族首领	01_SSG_sanshanguan	01xg062	5
6900	门派任务	消灭5只巫族傀夫	消灭5只巫族傀夫	01_SSG_sanshanguan	01xg063	5
6901	门派任务	消灭5只婴啼化蛇	消灭5只婴啼化蛇	01_SSG_sanshanguan	01xg064	5
6902	门派任务	消灭5只魔族水妖	消灭5只魔族水妖	02_SSG_youhongguan	01xg065	5
6903	门派任务	消灭5只魔族魔蛟	消灭5只魔族魔蛟	02_SSG_youhongguan	01xg066	5
6904	门派任务	消灭5只伏土孟极	消灭5只伏土孟极	02_SSG_youhongguan	01xg067	5
6905	门派任务	消灭5只北海卫兵	消灭5只北海卫兵	02_SSG_youhongguan	01xg068	5
6906	门派任务	消灭5只句芒护卫	消灭5只句芒护卫	02_SSG_youhongguan	01xg069	5
6907	门派任务	消灭10只截教统领	消灭10只截教统领	03_CYGM_mengjin	01xg056	10
6908	门派任务	消灭10只骁匪	消灭10只骁匪	01_SSG_sanshanguan	01xg057	10
6909	门派任务	消灭10只冰骄毒鼠	消灭10只冰骄毒鼠	01_SSG_sanshanguan	01xg058	10
6910	门派任务	消灭10只截教教众	消灭10只截教教众	01_SSG_sanshanguan	01xg059	10
6911	门派任务	消灭10只截教刺客	消灭10只截教刺客	01_SSG_sanshanguan	01xg060	10
6912	门派任务	消灭10只截教巫师	消灭10只截教巫师	01_SSG_sanshanguan	01xg061	10
6913	门派任务	消灭10只巫族首领	消灭10只巫族首领	01_SSG_sanshanguan	01xg062	10
6914	门派任务	消灭10只巫族傀夫	消灭10只巫族傀夫	01_SSG_sanshanguan	01xg063	10
6915	门派任务	消灭10只婴啼化蛇	消灭10只婴啼化蛇	01_SSG_sanshanguan	01xg064	10
6916	门派任务	消灭10只魔族水妖	消灭10只魔族水妖	02_SSG_youhongguan	01xg065	10
6917	门派任务	消灭10只魔族魔蛟	消灭10只魔族魔蛟	02_SSG_youhongguan	01xg066	10
6918	门派任务	消灭10只伏土孟极	消灭10只伏土孟极	02_SSG_youhongguan	01xg067	10
6919	门派任务	消灭10只北海卫兵	消灭10只北海卫兵	02_SSG_youhongguan	01xg068	10
6920	门派任务	消灭10只句芒护卫	消灭10只句芒护卫	02_SSG_youhongguan	01xg069	10
6921	门派任务	消灭20只截教统领	消灭20只截教统领	03_CYGM_mengjin	01xg056	20
6922	门派任务	消灭20只骁匪	消灭20只骁匪	01_SSG_sanshanguan	01xg057	20
6923	门派任务	消灭20只冰骄毒鼠	消灭20只冰骄毒鼠	01_SSG_sanshanguan	01xg058	20
6924	门派任务	消灭20只截教教众	消灭20只截教教众	01_SSG_sanshanguan	01xg059	20
6925	门派任务	消灭20只截教刺客	消灭20只截教刺客	01_SSG_sanshanguan	01xg060	20
6926	门派任务	消灭20只截教巫师	消灭20只截教巫师	01_SSG_sanshanguan	01xg061	20
6927	门派任务	消灭20只巫族首领	消灭20只巫族首领	01_SSG_sanshanguan	01xg062	20
6928	门派任务	消灭20只巫族傀夫	消灭20只巫族傀夫	01_SSG_sanshanguan	01xg063	20
6929	门派任务	消灭20只婴啼化蛇	消灭20只婴啼化蛇	01_SSG_sanshanguan	01xg064	20
6930	门派任务	消灭20只魔族水妖	消灭20只魔族水妖	02_SSG_youhongguan	01xg065	20
6931	门派任务	消灭20只魔族魔蛟	消灭20只魔族魔蛟	02_SSG_youhongguan	01xg066	20
6932	门派任务	消灭20只伏土孟极	消灭20只伏土孟极	02_SSG_youhongguan	01xg067	20
6933	门派任务	消灭20只北海卫兵	消灭20只北海卫兵	02_SSG_youhongguan	01xg068	20
6934	门派任务	消灭20只句芒护卫	消灭20只句芒护卫	02_SSG_youhongguan	01xg069	20
6935	门派任务	消灭5只怨咒妖	消灭5只怨咒妖	02_SSG_youhongguan	01xg070	5
6936	门派任务	消灭5只鬼灯	消灭5只鬼灯	02_SSG_youhongguan	01xg071	5
6937	门派任务	消灭5只尸鬼	消灭5只尸鬼	02_SSG_youhongguan	01xg072	5
6938	门派任务	消灭5只昭明兽雷	消灭5只昭明兽雷	03_SSG_miaojiang	01xg073	5
6939	门派任务	消灭5只长股玄龟	消灭5只长股玄龟	03_SSG_miaojiang	01xg074	5
6940	门派任务	消灭5只雪山离仑	消灭5只雪山离仑	03_SSG_miaojiang	01xg075	5
6941	门派任务	消灭5只木希狸妖	消灭5只木希狸妖	03_SSG_miaojiang	01xg079	5
6942	门派任务	消灭5只木希狸妖	消灭5只木希狸妖	03_SSG_miaojiang	01xg079	5
6943	门派任务	消灭5只花妖	消灭5只花妖	03_SSG_miaojiang	01xg080	5
6944	门派任务	消灭10只怨咒妖	消灭10只怨咒妖	02_SSG_youhongguan	01xg070	10
6945	门派任务	消灭10只鬼灯	消灭10只鬼灯	02_SSG_youhongguan	01xg071	10
6946	门派任务	消灭10只尸鬼	消灭10只尸鬼	02_SSG_youhongguan	01xg072	10
6947	门派任务	消灭10只昭明兽雷	消灭10只昭明兽雷	03_SSG_miaojiang	01xg073	10
6948	门派任务	消灭10只长股玄龟	消灭10只长股玄龟	03_SSG_miaojiang	01xg074	10
6949	门派任务	消灭10只雪山离仑	消灭10只雪山离仑	03_SSG_miaojiang	01xg075	10
6950	门派任务	消灭10只木希狸妖	消灭10只木希狸妖	03_SSG_miaojiang	01xg079	10
6951	门派任务	消灭10只木希狸妖	消灭10只木希狸妖	03_SSG_miaojiang	01xg079	10
6952	门派任务	消灭10只花妖	消灭10只花妖	03_SSG_miaojiang	01xg080	10
6953	门派任务	消灭20只怨咒妖	消灭20只怨咒妖	02_SSG_youhongguan	01xg070	20
6954	门派任务	消灭20只鬼灯	消灭20只鬼灯	02_SSG_youhongguan	01xg071	20
6955	门派任务	消灭20只尸鬼	消灭20只尸鬼	02_SSG_youhongguan	01xg072	20
6956	门派任务	消灭20只昭明兽雷	消灭20只昭明兽雷	03_SSG_miaojiang	01xg073	20
6957	门派任务	消灭20只长股玄龟	消灭20只长股玄龟	03_SSG_miaojiang	01xg074	20
6958	门派任务	消灭20只雪山离仑	消灭20只雪山离仑	03_SSG_miaojiang	01xg075	20
6959	门派任务	消灭20只木希狸妖	消灭20只木希狸妖	03_SSG_miaojiang	01xg079	20
6960	门派任务	消灭20只木希狸妖	消灭20只木希狸妖	03_SSG_miaojiang	01xg079	20
6961	门派任务	消灭20只花妖	消灭20只花妖	03_SSG_miaojiang	01xg080	20
6962	门派任务	消灭5只草妖	消灭5只草妖	03_SSG_miaojiang	01xg081	5
6963	门派任务	消灭5只虬龙	虬龙	01_YGZC_yuanguzhanchang	01xg082	5
6964	门派任务	消灭5只盘古之灵	盘古之灵	01_YGZC_yuanguzhanchang	01xg083	5
6965	门派任务	消灭5只螭龙	螭龙	01_YGZC_yuanguzhanchang	01xg084	5
6966	门派任务	消灭5只蛟龙	蛟龙	01_YGZC_yuanguzhanchang	01xg085	5
6967	门派任务	消灭10只草妖	消灭10只草妖	03_SSG_miaojiang	01xg081	10
6968	门派任务	消灭10只虬龙	虬龙	01_YGZC_yuanguzhanchang	01xg082	10
6969	门派任务	消灭10只盘古之灵	盘古之灵	01_YGZC_yuanguzhanchang	01xg083	10
6970	门派任务	消灭10只螭龙	螭龙	01_YGZC_yuanguzhanchang	01xg084	10
6971	门派任务	消灭10只蛟龙	蛟龙	01_YGZC_yuanguzhanchang	01xg085	10
6972	门派任务	消灭20只草妖	消灭20只草妖	03_SSG_miaojiang	01xg081	20
6973	门派任务	消灭20只虬龙	虬龙	01_YGZC_yuanguzhanchang	01xg082	20
6974	门派任务	消灭20只盘古之灵	盘古之灵	01_YGZC_yuanguzhanchang	01xg083	20
6975	门派任务	消灭20只螭龙	螭龙	01_YGZC_yuanguzhanchang	01xg084	20
6976	门派任务	消灭20只蛟龙	蛟龙	01_YGZC_yuanguzhanchang	01xg085	20
6977	门派任务	消灭5只九婴	九婴	01_YGZC_yuanguzhanchang	01xg086	5
6978	门派任务	消灭5只穷奇	穷奇	01_YGZC_yuanguzhanchang	01xg087	5
6979	门派任务	消灭5只陆吾	陆吾	01_YGZC_yuanguzhanchang	01xg088	5
6980	门派任务	消灭5只南明离火剑灵	南明离火剑灵	02_YGZC_zangxiangu	01xg089	5
6981	门派任务	消灭5只太乙金光剑守卫	太乙金光剑守卫	02_YGZC_zangxiangu	01xg090	5
6982	门派任务	消灭10只九婴	九婴	01_YGZC_yuanguzhanchang	01xg086	10
6983	门派任务	消灭10只穷奇	穷奇	01_YGZC_yuanguzhanchang	01xg087	10
6984	门派任务	消灭10只陆吾	陆吾	01_YGZC_yuanguzhanchang	01xg088	10
6985	门派任务	消灭10只南明离火剑灵	南明离火剑灵	02_YGZC_zangxiangu	01xg089	10
6986	门派任务	消灭10只太乙金光剑守卫	太乙金光剑守卫	02_YGZC_zangxiangu	01xg090	10
6987	门派任务	消灭20只九婴	九婴	01_YGZC_yuanguzhanchang	01xg086	20
6988	门派任务	消灭20只穷奇	穷奇	01_YGZC_yuanguzhanchang	01xg087	20
6989	门派任务	消灭20只陆吾	陆吾	01_YGZC_yuanguzhanchang	01xg088	20
6990	门派任务	消灭20只南明离火剑灵	南明离火剑灵	02_YGZC_zangxiangu	01xg089	20
6991	门派任务	消灭20只太乙金光剑守卫	太乙金光剑守卫	02_YGZC_zangxiangu	01xg090	20
6992	门派任务	消灭5只乌光玄铁剑守卫	乌光玄铁剑守卫	02_YGZC_zangxiangu	01xg091	5
6993	门派任务	消灭5只浪人	浪人	02_YGZC_zangxiangu	01xg092	5
6994	门派任务	消灭5只三阴绝脉剑看守者	三阴绝脉剑看守者	02_YGZC_zangxiangu	01xg093	5
6995	门派任务	消灭5只七星盘龙剑守卫	七星盘龙剑守卫	02_YGZC_zangxiangu	01xg094	5
6996	门派任务	消灭5只七星盘龙剑侍卫	七星盘龙剑侍卫	02_YGZC_zangxiangu	01xg095	5
6997	门派任务	消灭10只乌光玄铁剑守卫	乌光玄铁剑守卫	02_YGZC_zangxiangu	01xg091	10
6998	门派任务	消灭10只浪人	浪人	02_YGZC_zangxiangu	01xg092	10
6999	门派任务	消灭10只三阴绝脉剑看守者	三阴绝脉剑看守者	02_YGZC_zangxiangu	01xg093	10
7000	门派任务	消灭10只七星盘龙剑守卫	七星盘龙剑守卫	02_YGZC_zangxiangu	01xg094	10
7001	门派任务	消灭10只七星盘龙剑侍卫	七星盘龙剑侍卫	02_YGZC_zangxiangu	01xg095	10
7002	门派任务	消灭20只乌光玄铁剑守卫	乌光玄铁剑守卫	02_YGZC_zangxiangu	01xg091	20
7003	门派任务	消灭20只浪人	浪人	02_YGZC_zangxiangu	01xg092	20
7004	门派任务	消灭20只三阴绝脉剑看守者	三阴绝脉剑看守者	02_YGZC_zangxiangu	01xg093	20
7005	门派任务	消灭20只七星盘龙剑守卫	七星盘龙剑守卫	02_YGZC_zangxiangu	01xg094	20
7006	门派任务	消灭20只七星盘龙剑侍卫	七星盘龙剑侍卫	02_YGZC_zangxiangu	01xg095	20
7007	门派任务	消灭5只七星盘龙剑禁卫	七星盘龙剑禁卫	02_YGZC_zangxiangu	01xg096	5
7008	门派任务	消灭10只七星盘龙剑禁卫	七星盘龙剑禁卫	02_YGZC_zangxiangu	01xg096	10
7009	门派任务	消灭20只七星盘龙剑禁卫	七星盘龙剑禁卫	02_YGZC_zangxiangu	01xg096	20
7010	门派任务	消灭5只帝江(空间速度)	帝江(空间速度)	03_YGZC_damo	01xg097	5
7011	门派任务	消灭5只句芒(木)	句芒(木)	03_YGZC_damo	01xg098	5
7012	门派任务	消灭5只蓐收(金)	蓐收(金)	03_YGZC_damo	01xg099	5
7013	门派任务	消灭5只共工(水)	共工(水)	03_YGZC_damo	01xg100	5
7014	门派任务	消灭5只祝融(火)	祝融(火)	03_YGZC_damo	01xg101	5
7015	门派任务	消灭10只帝江(空间速度)	帝江(空间速度)	03_YGZC_damo	01xg097	10
7016	门派任务	消灭10只句芒(木)	句芒(木)	03_YGZC_damo	01xg098	10
7017	门派任务	消灭10只蓐收(金)	蓐收(金)	03_YGZC_damo	01xg099	10
7018	门派任务	消灭10只共工(水)	共工(水)	03_YGZC_damo	01xg100	10
7019	门派任务	消灭10只祝融(火)	祝融(火)	03_YGZC_damo	01xg101	10
7020	门派任务	消灭20只帝江(空间速度)	帝江(空间速度)	03_YGZC_damo	01xg097	20
7021	门派任务	消灭20只句芒(木)	句芒(木)	03_YGZC_damo	01xg098	20
7022	门派任务	消灭20只蓐收(金)	蓐收(金)	03_YGZC_damo	01xg099	20
7023	门派任务	消灭20只共工(水)	共工(水)	03_YGZC_damo	01xg100	20
7024	门派任务	消灭20只祝融(火)	祝融(火)	03_YGZC_damo	01xg101	20
7025	门派任务	消灭5只天吴(风)	天吴(风)	03_YGZC_damo	01xg102	5
7026	门派任务	消灭5只强良(雷)	强良(雷)	03_YGZC_damo	01xg103	5
7027	门派任务	消灭5只龠兹(电)	龠兹(电)	03_YGZC_damo	01xg104	5
7028	门派任务	消灭5只烛九阴(时间)	烛九阴(时间)	03_YGZC_damo	01xg105	5
7029	门派任务	消灭5只奢比尸(天气)	奢比尸(天气)	03_YGZC_damo	01xg106	5
7030	门派任务	消灭10只天吴(风)	天吴(风)	03_YGZC_damo	01xg102	10
7031	门派任务	消灭10只强良(雷)	强良(雷)	03_YGZC_damo	01xg103	10
7032	门派任务	消灭10只龠兹(电)	龠兹(电)	03_YGZC_damo	01xg104	10
7033	门派任务	消灭10只烛九阴(时间)	烛九阴(时间)	03_YGZC_damo	01xg105	10
7034	门派任务	消灭10只奢比尸(天气)	奢比尸(天气)	03_YGZC_damo	01xg106	10
7035	门派任务	消灭20只天吴(风)	天吴(风)	03_YGZC_damo	01xg102	20
7036	门派任务	消灭20只强良(雷)	强良(雷)	03_YGZC_damo	01xg103	20
7037	门派任务	消灭20只龠兹(电)	龠兹(电)	03_YGZC_damo	01xg104	20
7038	门派任务	消灭20只烛九阴(时间)	烛九阴(时间)	03_YGZC_damo	01xg105	20
7039	门派任务	消灭20只奢比尸(天气)	奢比尸(天气)	03_YGZC_damo	01xg106	20
7040	门派任务	消灭5只后土(土)	后土(土)	03_YGZC_damo	01xg107	5
7041	门派任务	消灭5只玄冥(雨)	玄冥(雨)	03_YGZC_damo	01xg108	5
7042	门派任务	消灭10只后土(土)	后土(土)	03_YGZC_damo	01xg107	10
7043	门派任务	消灭10只玄冥(雨)	玄冥(雨)	03_YGZC_damo	01xg108	10
7044	门派任务	消灭20只后土(土)	后土(土)	03_YGZC_damo	01xg107	20
7045	门派任务	消灭20只玄冥(雨)	玄冥(雨)	03_YGZC_damo	01xg108	20
