id	name	goodsType	imageId	bindType	overlapCount	level	effectId	desc	recycling	recyclePrice	only	offlineDie	discard	printlog	qualityType	lvLimit	suitId	suitGroupId	activateType	deadline	expireType	secondType	equipslotType	career	resId	gemType	openHoleNum	maxStarLevel	attriNum	atk	rit	baseMaxHP	baseMaxMP	hit	dodge	critAtk	critRit	gs	sex	upgradeId
4130607	将军的噬魂腰带	5	15	2	1	130		将军的噬魂腰带	1	1000	0	0	1	0	6	130	1306	6				7	7	-1		1	11	20	3	0	0	8379	0	0	0	0	0		-1	4140607
4130608	将军的噬魂鞋子	5	17	2	1	130		将军的噬魂鞋子	1	1000	0	0	1	0	6	130	1306	6				8	8	-1		6	11	20	3	0	0	0	0	540	0	0	0		-1	4140608
4130609	将军的噬魂手套	5	20	2	1	130		将军的噬魂手套	1	1000	0	0	1	0	6	130	1306	6				9	9	-1		2	11	20	3	1117	0	0	0	0	0	0	0		-1	4140609
4130700	元帅的噬魂头盔	5	13	2	1	130		元帅的噬魂头盔	1	1000	0	0	1	0	7	130	1307	7				0	0	-1		1	12	20	3	0	0	27930	0	0	0	0	0		-1	4140700
4130701	元帅的噬魂项链	5	23	2	1	130		元帅的噬魂项链	1	1000	0	0	1	0	7	130	1307	7				1	1	-1		4	12	20	3	0	0	0	0	0	0	660	0		-1	4140701
4130702	元帅的噬魂肩甲	5	21	2	1	130		元帅的噬魂肩甲	1	1000	0	0	1	0	7	130	1307	7				2	2	-1		5	12	20	3	0	0	0	0	0	0	0	660		-1	4140702
4130703	元帅的噬魂武器	5	24	2	1	130		元帅的噬魂武器	1	1000	0	0	1	0	7	130	1307	7				3	3	-1		2	12	20	3	3724	0	0	0	0	0	0	0		-1	4140703
4130704	元帅的噬魂胸甲	5	14	2	1	130		元帅的噬魂胸甲	1	1000	0	0	1	0	7	130	1307	7				4	4	-1		3	12	20	3	0	2234	0	0	0	0	0	0		-1	4140704
4130705	元帅的噬魂戒指	5	22	2	1	130		元帅的噬魂戒指	1	1000	0	0	1	0	7	130	1307	7				5	5	-1		7	12	20	3	0	0	0	0	0	660	0	0		-1	4140705
4130706	元帅的噬魂裤子	5	16	2	1	130		元帅的噬魂裤子	1	1000	0	0	1	0	7	130	1307	7				6	6	-1		3	12	20	3	0	958	0	0	0	0	0	0		-1	4140706
4130707	元帅的噬魂腰带	5	15	2	1	130		元帅的噬魂腰带	1	1000	0	0	1	0	7	130	1307	7				7	7	-1		1	12	20	3	0	0	11970	0	0	0	0	0		-1	4140707
4130708	元帅的噬魂鞋子	5	17	2	1	130		元帅的噬魂鞋子	1	1000	0	0	1	0	7	130	1307	7				8	8	-1		6	12	20	3	0	0	0	0	660	0	0	0		-1	4140708
4130709	元帅的噬魂手套	5	20	2	1	130		元帅的噬魂手套	1	1000	0	0	1	0	7	130	1307	7				9	9	-1		2	12	20	3	1596	0	0	0	0	0	0	0		-1	4140709
4140300	新兵的泯灭头盔	5	13	2	1	140		新兵的泯灭头盔	1	1000	0	0	1	0	3	140						0	0	-1		1	8	20	3	0	0	10248	0	0	0	0	0		-1	4150300
4140301	新兵的泯灭项链	5	23	2	1	140		新兵的泯灭项链	1	1000	0	0	1	0	3	140						1	1	-1		4	8	20	3	0	0	0	0	0	0	325	0		-1	4150301
4140302	新兵的泯灭肩甲	5	21	2	1	140		新兵的泯灭肩甲	1	1000	0	0	1	0	3	140						2	2	-1		5	8	20	3	0	0	0	0	0	0	0	325		-1	4150302
4140303	新兵的泯灭武器	5	24	2	1	140		新兵的泯灭武器	1	1000	0	0	1	0	3	140						3	3	-1		2	8	20	3	1366	0	0	0	0	0	0	0		-1	4150303
4140304	新兵的泯灭胸甲	5	14	2	1	140		新兵的泯灭胸甲	1	1000	0	0	1	0	3	140						4	4	-1		3	8	20	3	0	820	0	0	0	0	0	0		-1	4150304
4140305	新兵的泯灭戒指	5	22	2	1	140		新兵的泯灭戒指	1	1000	0	0	1	0	3	140						5	5	-1		7	8	20	3	0	0	0	0	0	325	0	0		-1	4150305
4140306	新兵的泯灭裤子	5	16	2	1	140		新兵的泯灭裤子	1	1000	0	0	1	0	3	140						6	6	-1		3	8	20	3	0	351	0	0	0	0	0	0		-1	4150306
4140307	新兵的泯灭腰带	5	15	2	1	140		新兵的泯灭腰带	1	1000	0	0	1	0	3	140						7	7	-1		1	8	20	3	0	0	4392	0	0	0	0	0		-1	4150307
4140308	新兵的泯灭鞋子	5	17	2	1	140		新兵的泯灭鞋子	1	1000	0	0	1	0	3	140						8	8	-1		6	8	20	3	0	0	0	0	325	0	0	0		-1	4150308
4140309	新兵的泯灭手套	5	20	2	1	140		新兵的泯灭手套	1	1000	0	0	1	0	3	140						9	9	-1		2	8	20	3	586	0	0	0	0	0	0	0		-1	4150309
4140400	勇士的泯灭头盔	5	13	2	1	140		勇士的泯灭头盔	1	1000	0	0	1	0	4	140						0	0	-1		1	9	20	3	0	0	12810	0	0	0	0	0		-1	4150400
4140401	勇士的泯灭项链	5	23	2	1	140		勇士的泯灭项链	1	1000	0	0	1	0	4	140						1	1	-1		4	9	20	3	0	0	0	0	0	0	325	0		-1	4150401
4140402	勇士的泯灭肩甲	5	21	2	1	140		勇士的泯灭肩甲	1	1000	0	0	1	0	4	140						2	2	-1		5	9	20	3	0	0	0	0	0	0	0	325		-1	4150402
4140403	勇士的泯灭武器	5	24	2	1	140		勇士的泯灭武器	1	1000	0	0	1	0	4	140						3	3	-1		2	9	20	3	1708	0	0	0	0	0	0	0		-1	4150403
4140404	勇士的泯灭胸甲	5	14	2	1	140		勇士的泯灭胸甲	1	1000	0	0	1	0	4	140						4	4	-1		3	9	20	3	0	1025	0	0	0	0	0	0		-1	4150404
4140405	勇士的泯灭戒指	5	22	2	1	140		勇士的泯灭戒指	1	1000	0	0	1	0	4	140						5	5	-1		7	9	20	3	0	0	0	0	0	325	0	0		-1	4150405
4140406	勇士的泯灭裤子	5	16	2	1	140		勇士的泯灭裤子	1	1000	0	0	1	0	4	140						6	6	-1		3	9	20	3	0	439	0	0	0	0	0	0		-1	4150406
4140407	勇士的泯灭腰带	5	15	2	1	140		勇士的泯灭腰带	1	1000	0	0	1	0	4	140						7	7	-1		1	9	20	3	0	0	5490	0	0	0	0	0		-1	4150407
4140408	勇士的泯灭鞋子	5	17	2	1	140		勇士的泯灭鞋子	1	1000	0	0	1	0	4	140						8	8	-1		6	9	20	3	0	0	0	0	325	0	0	0		-1	4150408
4140409	勇士的泯灭手套	5	20	2	1	140		勇士的泯灭手套	1	1000	0	0	1	0	4	140						9	9	-1		2	9	20	3	732	0	0	0	0	0	0	0		-1	4150409
4140500	少校的泯灭头盔	5	13	2	1	140		少校的泯灭头盔	1	1000	0	0	1	0	5	140	1405	5				0	0	-1		1	10	20	3	0	0	16013	0	0	0	0	0		-1	4150500
4140501	少校的泯灭项链	5	23	2	1	140		少校的泯灭项链	1	1000	0	0	1	0	5	140	1405	5				1	1	-1		4	10	20	3	0	0	0	0	0	0	455	0		-1	4150501
4140502	少校的泯灭肩甲	5	21	2	1	140		少校的泯灭肩甲	1	1000	0	0	1	0	5	140	1405	5				2	2	-1		5	10	20	3	0	0	0	0	0	0	0	455		-1	4150502
4140503	少校的泯灭武器	5	24	2	1	140		少校的泯灭武器	1	1000	0	0	1	0	5	140	1405	5				3	3	-1		2	10	20	3	2135	0	0	0	0	0	0	0		-1	4150503
4140504	少校的泯灭胸甲	5	14	2	1	140		少校的泯灭胸甲	1	1000	0	0	1	0	5	140	1405	5				4	4	-1		3	10	20	3	0	1281	0	0	0	0	0	0		-1	4150504
4140505	少校的泯灭戒指	5	22	2	1	140		少校的泯灭戒指	1	1000	0	0	1	0	5	140	1405	5				5	5	-1		7	10	20	3	0	0	0	0	0	455	0	0		-1	4150505
4140506	少校的泯灭裤子	5	16	2	1	140		少校的泯灭裤子	1	1000	0	0	1	0	5	140	1405	5				6	6	-1		3	10	20	3	0	549	0	0	0	0	0	0		-1	4150506
4140507	少校的泯灭腰带	5	15	2	1	140		少校的泯灭腰带	1	1000	0	0	1	0	5	140	1405	5				7	7	-1		1	10	20	3	0	0	6863	0	0	0	0	0		-1	4150507
4140508	少校的泯灭鞋子	5	17	2	1	140		少校的泯灭鞋子	1	1000	0	0	1	0	5	140	1405	5				8	8	-1		6	10	20	3	0	0	0	0	455	0	0	0		-1	4150508
4140509	少校的泯灭手套	5	20	2	1	140		少校的泯灭手套	1	1000	0	0	1	0	5	140	1405	5				9	9	-1		2	10	20	3	915	0	0	0	0	0	0	0		-1	4150509
4140600	将军的泯灭头盔	5	13	2	1	140		将军的泯灭头盔	1	1000	0	0	1	0	6	140	1406	6				0	0	-1		1	11	20	3	0	0	22418	0	0	0	0	0		-1	4150600
4140601	将军的泯灭项链	5	23	2	1	140		将军的泯灭项链	1	1000	0	0	1	0	6	140	1406	6				1	1	-1		4	11	20	3	0	0	0	0	0	0	585	0		-1	4150601
4140602	将军的泯灭肩甲	5	21	2	1	140		将军的泯灭肩甲	1	1000	0	0	1	0	6	140	1406	6				2	2	-1		5	11	20	3	0	0	0	0	0	0	0	585		-1	4150602
4140603	将军的泯灭武器	5	24	2	1	140		将军的泯灭武器	1	1000	0	0	1	0	6	140	1406	6				3	3	-1		2	11	20	3	2989	0	0	0	0	0	0	0		-1	4150603
4140604	将军的泯灭胸甲	5	14	2	1	140		将军的泯灭胸甲	1	1000	0	0	1	0	6	140	1406	6				4	4	-1		3	11	20	3	0	1793	0	0	0	0	0	0		-1	4150604
4140605	将军的泯灭戒指	5	22	2	1	140		将军的泯灭戒指	1	1000	0	0	1	0	6	140	1406	6				5	5	-1		7	11	20	3	0	0	0	0	0	585	0	0		-1	4150605
4140606	将军的泯灭裤子	5	16	2	1	140		将军的泯灭裤子	1	1000	0	0	1	0	6	140	1406	6				6	6	-1		3	11	20	3	0	769	0	0	0	0	0	0		-1	4150606
4140607	将军的泯灭腰带	5	15	2	1	140		将军的泯灭腰带	1	1000	0	0	1	0	6	140	1406	6				7	7	-1		1	11	20	3	0	0	9608	0	0	0	0	0		-1	4150607
4140608	将军的泯灭鞋子	5	17	2	1	140		将军的泯灭鞋子	1	1000	0	0	1	0	6	140	1406	6				8	8	-1		6	11	20	3	0	0	0	0	585	0	0	0		-1	4150608
4140609	将军的泯灭手套	5	20	2	1	140		将军的泯灭手套	1	1000	0	0	1	0	6	140	1406	6				9	9	-1		2	11	20	3	1281	0	0	0	0	0	0	0		-1	4150609
4140700	元帅的泯灭头盔	5	13	2	1	140		元帅的泯灭头盔	1	1000	0	0	1	0	7	140	1407	7				0	0	-1		1	12	20	3	0	0	32025	0	0	0	0	0		-1	4150700
4140701	元帅的泯灭项链	5	23	2	1	140		元帅的泯灭项链	1	1000	0	0	1	0	7	140	1407	7				1	1	-1		4	12	20	3	0	0	0	0	0	0	715	0		-1	4150701
4140702	元帅的泯灭肩甲	5	21	2	1	140		元帅的泯灭肩甲	1	1000	0	0	1	0	7	140	1407	7				2	2	-1		5	12	20	3	0	0	0	0	0	0	0	715		-1	4150702
4140703	元帅的泯灭武器	5	24	2	1	140		元帅的泯灭武器	1	1000	0	0	1	0	7	140	1407	7				3	3	-1		2	12	20	3	4270	0	0	0	0	0	0	0		-1	4150703
4140704	元帅的泯灭胸甲	5	14	2	1	140		元帅的泯灭胸甲	1	1000	0	0	1	0	7	140	1407	7				4	4	-1		3	12	20	3	0	2562	0	0	0	0	0	0		-1	4150704
4140705	元帅的泯灭戒指	5	22	2	1	140		元帅的泯灭戒指	1	1000	0	0	1	0	7	140	1407	7				5	5	-1		7	12	20	3	0	0	0	0	0	715	0	0		-1	4150705
4140706	元帅的泯灭裤子	5	16	2	1	140		元帅的泯灭裤子	1	1000	0	0	1	0	7	140	1407	7				6	6	-1		3	12	20	3	0	1098	0	0	0	0	0	0		-1	4150706
4140707	元帅的泯灭腰带	5	15	2	1	140		元帅的泯灭腰带	1	1000	0	0	1	0	7	140	1407	7				7	7	-1		1	12	20	3	0	0	13725	0	0	0	0	0		-1	4150707
4140708	元帅的泯灭鞋子	5	17	2	1	140		元帅的泯灭鞋子	1	1000	0	0	1	0	7	140	1407	7				8	8	-1		6	12	20	3	0	0	0	0	715	0	0	0		-1	4150708
4140709	元帅的泯灭手套	5	20	2	1	140		元帅的泯灭手套	1	1000	0	0	1	0	7	140	1407	7				9	9	-1		2	12	20	3	1830	0	0	0	0	0	0	0		-1	4150709
4150300	新兵的英灵头盔	5	13	2	1	150		新兵的英灵头盔	1	1000	0	0	1	0	3	150						0	0	-1		1	蓝	20	3	0	0	11558	0	0	0	0	0		-1	4160300
4150301	新兵的英灵项链	5	23	2	1	150		新兵的英灵项链	1	1000	0	0	1	0	3	150						1	1	-1		4	蓝	20	3	0	0	0	0	0	0	350	0		-1	4160301
4150302	新兵的英灵肩甲	5	21	2	1	150		新兵的英灵肩甲	1	1000	0	0	1	0	3	150						2	2	-1		5	蓝	20	3	0	0	0	0	0	0	0	350		-1	4160302
4150303	新兵的英灵武器	5	24	2	1	150		新兵的英灵武器	1	1000	0	0	1	0	3	150						3	3	-1		2	蓝	20	3	1541	0	0	0	0	0	0	0		-1	4160303
4150304	新兵的英灵胸甲	5	14	2	1	150		新兵的英灵胸甲	1	1000	0	0	1	0	3	150						4	4	-1		3	蓝	20	3	0	925	0	0	0	0	0	0		-1	4160304
4150305	新兵的英灵戒指	5	22	2	1	150		新兵的英灵戒指	1	1000	0	0	1	0	3	150						5	5	-1		7	蓝	20	3	0	0	0	0	0	350	0	0		-1	4160305
4150306	新兵的英灵裤子	5	16	2	1	150		新兵的英灵裤子	1	1000	0	0	1	0	3	150						6	6	-1		3	蓝	20	3	0	396	0	0	0	0	0	0		-1	4160306
4150307	新兵的英灵腰带	5	15	2	1	150		新兵的英灵腰带	1	1000	0	0	1	0	3	150						7	7	-1		1	蓝	20	3	0	0	4954	0	0	0	0	0		-1	4160307
4150308	新兵的英灵鞋子	5	17	2	1	150		新兵的英灵鞋子	1	1000	0	0	1	0	3	150						8	8	-1		6	蓝	20	3	0	0	0	0	350	0	0	0		-1	4160308
4150309	新兵的英灵手套	5	20	2	1	150		新兵的英灵手套	1	1000	0	0	1	0	3	150						9	9	-1		2	蓝	20	3	660	0	0	0	0	0	0	0		-1	4160309
4150400	勇士的英灵头盔	5	13	2	1	150		勇士的英灵头盔	1	1000	0	0	1	0	4	150						0	0	-1		1	紫	20	3	0	0	14448	0	0	0	0	0		-1	4160400
4150401	勇士的英灵项链	5	23	2	1	150		勇士的英灵项链	1	1000	0	0	1	0	4	150						1	1	-1		4	紫	20	3	0	0	0	0	0	0	350	0		-1	4160401
4150402	勇士的英灵肩甲	5	21	2	1	150		勇士的英灵肩甲	1	1000	0	0	1	0	4	150						2	2	-1		5	紫	20	3	0	0	0	0	0	0	0	350		-1	4160402
4150403	勇士的英灵武器	5	24	2	1	150		勇士的英灵武器	1	1000	0	0	1	0	4	150						3	3	-1		2	紫	20	3	1926	0	0	0	0	0	0	0		-1	4160403
4150404	勇士的英灵胸甲	5	14	2	1	150		勇士的英灵胸甲	1	1000	0	0	1	0	4	150						4	4	-1		3	紫	20	3	0	1156	0	0	0	0	0	0		-1	4160404
4150405	勇士的英灵戒指	5	22	2	1	150		勇士的英灵戒指	1	1000	0	0	1	0	4	150						5	5	-1		7	紫	20	3	0	0	0	0	0	350	0	0		-1	4160405
4150406	勇士的英灵裤子	5	16	2	1	150		勇士的英灵裤子	1	1000	0	0	1	0	4	150						6	6	-1		3	紫	20	3	0	495	0	0	0	0	0	0		-1	4160406
4150407	勇士的英灵腰带	5	15	2	1	150		勇士的英灵腰带	1	1000	0	0	1	0	4	150						7	7	-1		1	紫	20	3	0	0	6192	0	0	0	0	0		-1	4160407
4150408	勇士的英灵鞋子	5	17	2	1	150		勇士的英灵鞋子	1	1000	0	0	1	0	4	150						8	8	-1		6	紫	20	3	0	0	0	0	350	0	0	0		-1	4160408
4150409	勇士的英灵手套	5	20	2	1	150		勇士的英灵手套	1	1000	0	0	1	0	4	150						9	9	-1		2	紫	20	3	826	0	0	0	0	0	0	0		-1	4160409
4150500	少校的英灵头盔	5	13	2	1	150		少校的英灵头盔	1	1000	0	0	1	0	5	150	1505	5				0	0	-1		1	橙	20	3	0	0	18060	0	0	0	0	0		-1	4160500
4150501	少校的英灵项链	5	23	2	1	150		少校的英灵项链	1	1000	0	0	1	0	5	150	1505	5				1	1	-1		4	橙	20	3	0	0	0	0	0	0	490	0		-1	4160501
4150502	少校的英灵肩甲	5	21	2	1	150		少校的英灵肩甲	1	1000	0	0	1	0	5	150	1505	5				2	2	-1		5	橙	20	3	0	0	0	0	0	0	0	490		-1	4160502
4150503	少校的英灵武器	5	24	2	1	150		少校的英灵武器	1	1000	0	0	1	0	5	150	1505	5				3	3	-1		2	橙	20	3	2408	0	0	0	0	0	0	0		-1	4160503
4150504	少校的英灵胸甲	5	14	2	1	150		少校的英灵胸甲	1	1000	0	0	1	0	5	150	1505	5				4	4	-1		3	橙	20	3	0	1445	0	0	0	0	0	0		-1	4160504
4150505	少校的英灵戒指	5	22	2	1	150		少校的英灵戒指	1	1000	0	0	1	0	5	150	1505	5				5	5	-1		7	橙	20	3	0	0	0	0	0	490	0	0		-1	4160505
4150506	少校的英灵裤子	5	16	2	1	150		少校的英灵裤子	1	1000	0	0	1	0	5	150	1505	5				6	6	-1		3	橙	20	3	0	619	0	0	0	0	0	0		-1	4160506
4150507	少校的英灵腰带	5	15	2	1	150		少校的英灵腰带	1	1000	0	0	1	0	5	150	1505	5				7	7	-1		1	橙	20	3	0	0	7740	0	0	0	0	0		-1	4160507
4150508	少校的英灵鞋子	5	17	2	1	150		少校的英灵鞋子	1	1000	0	0	1	0	5	150	1505	5				8	8	-1		6	橙	20	3	0	0	0	0	490	0	0	0		-1	4160508
4150509	少校的英灵手套	5	20	2	1	150		少校的英灵手套	1	1000	0	0	1	0	5	150	1505	5				9	9	-1		2	橙	20	3	1032	0	0	0	0	0	0	0		-1	4160509
4150600	将军的英灵头盔	5	13	2	1	150		将军的英灵头盔	1	1000	0	0	1	0	6	150	1506	6				0	0	-1		1	红	20	3	0	0	25284	0	0	0	0	0		-1	4160600
4150601	将军的英灵项链	5	23	2	1	150		将军的英灵项链	1	1000	0	0	1	0	6	150	1506	6				1	1	-1		4	红	20	3	0	0	0	0	0	0	630	0		-1	4160601
4150602	将军的英灵肩甲	5	21	2	1	150		将军的英灵肩甲	1	1000	0	0	1	0	6	150	1506	6				2	2	-1		5	红	20	3	0	0	0	0	0	0	0	630		-1	4160602
4150603	将军的英灵武器	5	24	2	1	150		将军的英灵武器	1	1000	0	0	1	0	6	150	1506	6				3	3	-1		2	红	20	3	3371	0	0	0	0	0	0	0		-1	4160603
4150604	将军的英灵胸甲	5	14	2	1	150		将军的英灵胸甲	1	1000	0	0	1	0	6	150	1506	6				4	4	-1		3	红	20	3	0	2023	0	0	0	0	0	0		-1	4160604
4150605	将军的英灵戒指	5	22	2	1	150		将军的英灵戒指	1	1000	0	0	1	0	6	150	1506	6				5	5	-1		7	红	20	3	0	0	0	0	0	630	0	0		-1	4160605
4150606	将军的英灵裤子	5	16	2	1	150		将军的英灵裤子	1	1000	0	0	1	0	6	150	1506	6				6	6	-1		3	红	20	3	0	867	0	0	0	0	0	0		-1	4160606
4150607	将军的英灵腰带	5	15	2	1	150		将军的英灵腰带	1	1000	0	0	1	0	6	150	1506	6				7	7	-1		1	红	20	3	0	0	10836	0	0	0	0	0		-1	4160607
4150608	将军的英灵鞋子	5	17	2	1	150		将军的英灵鞋子	1	1000	0	0	1	0	6	150	1506	6				8	8	-1		6	红	20	3	0	0	0	0	630	0	0	0		-1	4160608
4150609	将军的英灵手套	5	20	2	1	150		将军的英灵手套	1	1000	0	0	1	0	6	150	1506	6				9	9	-1		2	红	20	3	1445	0	0	0	0	0	0	0		-1	4160609
4150700	元帅的英灵头盔	5	13	2	1	150		元帅的英灵头盔	1	1000	0	0	1	0	7	150	1507	7				0	0	-1		1	金	20	3	0	0	36120	0	0	0	0	0		-1	4160700
4150701	元帅的英灵项链	5	23	2	1	150		元帅的英灵项链	1	1000	0	0	1	0	7	150	1507	7				1	1	-1		4	金	20	3	0	0	0	0	0	0	770	0		-1	4160701
4150702	元帅的英灵肩甲	5	21	2	1	150		元帅的英灵肩甲	1	1000	0	0	1	0	7	150	1507	7				2	2	-1		5	金	20	3	0	0	0	0	0	0	0	770		-1	4160702
4150703	元帅的英灵武器	5	24	2	1	150		元帅的英灵武器	1	1000	0	0	1	0	7	150	1507	7				3	3	-1		2	金	20	3	4816	0	0	0	0	0	0	0		-1	4160703
4150704	元帅的英灵胸甲	5	14	2	1	150		元帅的英灵胸甲	1	1000	0	0	1	0	7	150	1507	7				4	4	-1		3	金	20	3	0	2890	0	0	0	0	0	0		-1	4160704
4150705	元帅的英灵戒指	5	22	2	1	150		元帅的英灵戒指	1	1000	0	0	1	0	7	150	1507	7				5	5	-1		7	金	20	3	0	0	0	0	0	770	0	0		-1	4160705
4150706	元帅的英灵裤子	5	16	2	1	150		元帅的英灵裤子	1	1000	0	0	1	0	7	150	1507	7				6	6	-1		3	金	20	3	0	1238	0	0	0	0	0	0		-1	4160706
4150707	元帅的英灵腰带	5	15	2	1	150		元帅的英灵腰带	1	1000	0	0	1	0	7	150	1507	7				7	7	-1		1	金	20	3	0	0	15480	0	0	0	0	0		-1	4160707
4150708	元帅的英灵鞋子	5	17	2	1	150		元帅的英灵鞋子	1	1000	0	0	1	0	7	150	1507	7				8	8	-1		6	金	20	3	0	0	0	0	770	0	0	0		-1	4160708
4150709	元帅的英灵手套	5	20	2	1	150		元帅的英灵手套	1	1000	0	0	1	0	7	150	1507	7				9	9	-1		2	金	20	3	2064	0	0	0	0	0	0	0		-1	4160709
4160300	新兵的战神头盔	5	13	2	1	160		新兵的战神头盔	1	1000	0	0	1	0	3	160						0	0	-1		1	1	20	3	0	0	12869	0	0	0	0	0		-1	4170300
4160301	新兵的战神项链	5	23	2	1	160		新兵的战神项链	1	1000	0	0	1	0	3	160						1	1	-1		4	1	20	3	0	0	0	0	0	0	375	0		-1	4170301
4160302	新兵的战神肩甲	5	21	2	1	160		新兵的战神肩甲	1	1000	0	0	1	0	3	160						2	2	-1		5	1	20	3	0	0	0	0	0	0	0	375		-1	4170302
4160303	新兵的战神武器	5	24	2	1	160		新兵的战神武器	1	1000	0	0	1	0	3	160						3	3	-1		2	1	20	3	1716	0	0	0	0	0	0	0		-1	4170303
4160304	新兵的战神胸甲	5	14	2	1	160		新兵的战神胸甲	1	1000	0	0	1	0	3	160						4	4	-1		3	1	20	3	0	1030	0	0	0	0	0	0		-1	4170304
4160305	新兵的战神戒指	5	22	2	1	160		新兵的战神戒指	1	1000	0	0	1	0	3	160						5	5	-1		7	1	20	3	0	0	0	0	0	375	0	0		-1	4170305
4160306	新兵的战神裤子	5	16	2	1	160		新兵的战神裤子	1	1000	0	0	1	0	3	160						6	6	-1		3	1	20	3	0	441	0	0	0	0	0	0		-1	4170306
4160307	新兵的战神腰带	5	15	2	1	160		新兵的战神腰带	1	1000	0	0	1	0	3	160						7	7	-1		1	1	20	3	0	0	5515	0	0	0	0	0		-1	4170307
4160308	新兵的战神鞋子	5	17	2	1	160		新兵的战神鞋子	1	1000	0	0	1	0	3	160						8	8	-1		6	1	20	3	0	0	0	0	375	0	0	0		-1	4170308
4160309	新兵的战神手套	5	20	2	1	160		新兵的战神手套	1	1000	0	0	1	0	3	160						9	9	-1		2	1	20	3	735	0	0	0	0	0	0	0		-1	4170309
4160400	勇士的战神头盔	5	13	2	1	160		勇士的战神头盔	1	1000	0	0	1	0	4	160						0	0	-1		1	2	20	3	0	0	16086	0	0	0	0	0		-1	4170400
4160401	勇士的战神项链	5	23	2	1	160		勇士的战神项链	1	1000	0	0	1	0	4	160						1	1	-1		4	2	20	3	0	0	0	0	0	0	375	0		-1	4170401
4160402	勇士的战神肩甲	5	21	2	1	160		勇士的战神肩甲	1	1000	0	0	1	0	4	160						2	2	-1		5	2	20	3	0	0	0	0	0	0	0	375		-1	4170402
4160403	勇士的战神武器	5	24	2	1	160		勇士的战神武器	1	1000	0	0	1	0	4	160						3	3	-1		2	2	20	3	2145	0	0	0	0	0	0	0		-1	4170403
4160404	勇士的战神胸甲	5	14	2	1	160		勇士的战神胸甲	1	1000	0	0	1	0	4	160						4	4	-1		3	2	20	3	0	1287	0	0	0	0	0	0		-1	4170404
4160405	勇士的战神戒指	5	22	2	1	160		勇士的战神戒指	1	1000	0	0	1	0	4	160						5	5	-1		7	2	20	3	0	0	0	0	0	375	0	0		-1	4170405
4160406	勇士的战神裤子	5	16	2	1	160		勇士的战神裤子	1	1000	0	0	1	0	4	160						6	6	-1		3	2	20	3	0	552	0	0	0	0	0	0		-1	4170406
4160407	勇士的战神腰带	5	15	2	1	160		勇士的战神腰带	1	1000	0	0	1	0	4	160						7	7	-1		1	2	20	3	0	0	6894	0	0	0	0	0		-1	4170407
4160408	勇士的战神鞋子	5	17	2	1	160		勇士的战神鞋子	1	1000	0	0	1	0	4	160						8	8	-1		6	2	20	3	0	0	0	0	375	0	0	0		-1	4170408
4160409	勇士的战神手套	5	20	2	1	160		勇士的战神手套	1	1000	0	0	1	0	4	160						9	9	-1		2	2	20	3	919	0	0	0	0	0	0	0		-1	4170409
4160500	少校的战神头盔	5	13	2	1	160		少校的战神头盔	1	1000	0	0	1	0	5	160	1605	5				0	0	-1		1	3	20	3	0	0	20108	0	0	0	0	0		-1	4170500
4160501	少校的战神项链	5	23	2	1	160		少校的战神项链	1	1000	0	0	1	0	5	160	1605	5				1	1	-1		4	3	20	3	0	0	0	0	0	0	525	0		-1	4170501
4160502	少校的战神肩甲	5	21	2	1	160		少校的战神肩甲	1	1000	0	0	1	0	5	160	1605	5				2	2	-1		5	3	20	3	0	0	0	0	0	0	0	525		-1	4170502
4160503	少校的战神武器	5	24	2	1	160		少校的战神武器	1	1000	0	0	1	0	5	160	1605	5				3	3	-1		2	3	20	3	2681	0	0	0	0	0	0	0		-1	4170503
4160504	少校的战神胸甲	5	14	2	1	160		少校的战神胸甲	1	1000	0	0	1	0	5	160	1605	5				4	4	-1		3	3	20	3	0	1609	0	0	0	0	0	0		-1	4170504
4160505	少校的战神戒指	5	22	2	1	160		少校的战神戒指	1	1000	0	0	1	0	5	160	1605	5				5	5	-1		7	3	20	3	0	0	0	0	0	525	0	0		-1	4170505
4160506	少校的战神裤子	5	16	2	1	160		少校的战神裤子	1	1000	0	0	1	0	5	160	1605	5				6	6	-1		3	3	20	3	0	689	0	0	0	0	0	0		-1	4170506
4160507	少校的战神腰带	5	15	2	1	160		少校的战神腰带	1	1000	0	0	1	0	5	160	1605	5				7	7	-1		1	3	20	3	0	0	8618	0	0	0	0	0		-1	4170507
4160508	少校的战神鞋子	5	17	2	1	160		少校的战神鞋子	1	1000	0	0	1	0	5	160	1605	5				8	8	-1		6	3	20	3	0	0	0	0	525	0	0	0		-1	4170508
4160509	少校的战神手套	5	20	2	1	160		少校的战神手套	1	1000	0	0	1	0	5	160	1605	5				9	9	-1		2	3	20	3	1149	0	0	0	0	0	0	0		-1	4170509
4160600	将军的战神头盔	5	13	2	1	160		将军的战神头盔	1	1000	0	0	1	0	6	160	1606	6				0	0	-1		1	4	20	3	0	0	28151	0	0	0	0	0		-1	4170600
4160601	将军的战神项链	5	23	2	1	160		将军的战神项链	1	1000	0	0	1	0	6	160	1606	6				1	1	-1		4	4	20	3	0	0	0	0	0	0	675	0		-1	4170601
4160602	将军的战神肩甲	5	21	2	1	160		将军的战神肩甲	1	1000	0	0	1	0	6	160	1606	6				2	2	-1		5	4	20	3	0	0	0	0	0	0	0	675		-1	4170602
