id	initiative	alertArea	chase	chaseArea	shoutWorth	shoutRate	shoutArea	fleeWorth	fleeRate	hatredMonsterID1	hatredMonsterID2	hatredMonsterID3	hatredMonsterID4	actionId	actionLinks	normalSkill	normalskilllevel	deathShout	hpRate1	skill1	level1	shout1	hpRate2	skill2	level2	shout2	hpRate3	skill3	level3	shout3	hpRate4	skill4	level4	shout4	hpRate5	skill5	level5	shout5	deathRefreshGroup	birthShout	deathSkillId
01ntm001	0	320	1	450										1		20001	1																								
01ntm002	0	320	1	450										1		20001	1																								
01ntm003	0	320	1	450										1		20001	1																								
01ntm004	0	320	1	450										1		20001	1																								
01ntm005	0	320	1	450										1		20001	1																								
01ntm006	0	320	1	450										1		20001	1																								
01ntm007	0	320	1	450										1		20001	1																								
01ntm008	0	320	1	450										1		20001	1																								
01ntm009	0	320	1	450										1		20001	1																								
01ntm010	0	320	1	450										1		20001	1																								
01ntm011	0	320	1	450										1		20001	1																								
01ntm012	0	320	1	450										1		20001	1																								
																																									
01xtm001	0	320	1	450										1		20001	1																								
01xtm002	0	320	1	450										1		20001	1																								
01xtm003	0	320	1	450										1		20001	1																								
01xtm004	0	320	1	450										1		20001	1																								
01xtm005	0	320	1	450										1		20001	1																								
01xtm006	0	320	1	450										1		20001	1																								
01xtm007	0	320	1	450										1		20001	1																								
01xtm008	0	320	1	450										1		20001	1																								
01xtm009	0	320	1	450										1		20001	1																								
01xtm010	0	320	1	450										1		20001	1																								
01xtm011	0	320	1	450										1		20001	1																								
01xtm012	0	320	1	450										1		20001	1																								
																																									
01btm001	0	320	1	450										1		20001	1																								
01btm002	0	320	1	450										1		20001	1																								
01btm003	0	320	1	450										1		20001	1																								
01btm004	0	320	1	450										1		20001	1																								
01btm005	0	320	1	450										1		20001	1																								
01btm006	0	320	1	450										1		20001	1																								
01btm007	0	320	1	450										1		20001	1																								
01btm008	0	320	1	450										1		20001	1																								
01btm009	0	320	1	450										1		20001	1																								
01btm010	0	320	1	450										1		20001	1																								
01btm011	0	320	1	450										1		20001	1																								
01btm012	0	320	1	450										1		20001	1																								
																																									
																																									
																																									
01bzsxg001	0	320	1	450										1		20001	1																								
01bzsxg002	0	320	1	450										1		20001	1																								
01bzsxg003	0	320	1	450										1		20001	1																								
01bzsxg004	0	320	1	450										1		20001	1																								
01bzsxg005	0	320	1	450										1		20001	1																								
01bzsxg006	0	320	1	450										1		20001	1																								
01bzsxg007	0	320	1	450										1		20001	1																								
01bzsxg008	0	320	1	450										1		20001	1																								
01bzsxg009	0	320	1	450										1		20001	1																								
01bzsxg010	0	320	1	450										1		20001	1																								
01bzsxg011	0	320	1	450										1		20001	1																								
01bzsxg012	0	320	1	450										1		20001	1																								
01bzsxg013	0	320	1	450										1		20001	1																								
01bzsxg014	0	320	1	450										1		20001	1																								
01bzsxg015	0	320	1	450										1		20001	1																								
01bzsxg901	1	1800	1	18000										1	1022,1009	20001	1																								
01bzsxg902	1	1800	1	18000										1	1032,1009	20001	1																								
01bzsxg903	1	1800	1	18000										1	1031,1009	20001	1																								
01bzsxg904	1	1800	1	18000										1		20001	1	父王，来替我报仇吧！																					1621		
																																									
01bzsbs001	0	1800	1	18000										1	1021,1009	20001	1																								
01bzsbs002	0	1800	1	18000										3	1024,1023	20003	1																								
01bzsbs003	0	1800	1	18000										3	1026,1023	20003	1																								
01bzsbs004	0	1800	1	18000										3	1025,1023	20003	1																								
01bzsbs005	1	520	1	18000										1	1027,1009	20001	1																								
01bzsbs006	1	520	1	18000										1	1033,1009	20001	1																								
01bzsbs007	1	520	1	18000										1	1034,1009	20001	1																								
01bzsbs008	1	520	1	18000										1	1035,1009	20001	1																								
01bzsbs009	0	1800	1	18000										1	1028,1029,1030,1009	20001	1																								
01bzsbs010	1	1800	1	18000										1	1024,1023	20003	1																								
																																									
01zyzc101	1	320	1	450										1		20001	1		100	5018	1																				
01zyzc102	1	320	1	450										1		20001	1		100	5019	1		100	5020	1																
01zyzc103	1	320	1	450										1		20001	1		100	5021	1																				
01zyzc104	0	320	1	450										1		20001	1																								
01zyzc201	1	320	1	450										1		20001	1		100	5018	1																				
01zyzc202	1	320	1	450										1		20001	1		100	5019	1		100	5020	1																
01zyzc203	1	320	1	450										1		20001	1		100	5021	1																				
01zyzc204	0	320	1	450										1		20001	1																								
01zyzc301	1	320	1	450										1		20001	1		100	5018	1																				
01zyzc302	1	320	1	450										1		20001	1		100	5019	1		100	5020	1																
01zyzc303	1	320	1	450										1		20001	1		100	5021	1																				
01zyzc304	0	320	1	450										1		20001	1																								
01zybs001	1	320	1	450										1		20001	1																								
01zybs002	1	320	1	450										1		20001	1																								
01zybs003	1	320	1	450										1		20001	1																								
01zybs004	1	320	1	450										1		20001	1																								
																																									
01zjboss001	0	320	1	450										1		20001	1		25	5028	1		50	5030	1		50	5015	1	Nếu đã phát hiện bổn toạ, vậy thì để mạng lại đây!											
01zjboss002	0	320	1	450										1		20001	1		25	5028	1		50	5030	1		50	5015	1	Nếu đã phát hiện bổn toạ, vậy thì để mạng lại đây!											
01zjboss003	0	320	1	450										1		20001	1		25	5028	1		50	5030	1		50	5015	1	Nếu đã phát hiện bổn toạ, vậy thì để mạng lại đây!											
01zjboss004	0	320	1	450										1		20001	1																								
01zjboss005	0	320	1	450										1		20001	1																								
01zjboss006	0	320	1	450										1		20001	1																								
01zjboss007	0	320	1	450										1		20001	1		25	5028	1		50	5030	1		50	5015	1	Nếu đã phát hiện bổn toạ, vậy thì để mạng lại đây!											
01zjboss008	0	320	1	450										1		20001	1		25	5028	1		50	5030	1		50	5015	1	Nếu đã phát hiện bổn toạ, vậy thì để mạng lại đây!											
01zjboss009	0	320	1	450										1		20001	1		25	5028	1		50	5030	1		50	5015	1	Nếu đã phát hiện bổn toạ, vậy thì để mạng lại đây!											
01zjboss010	0	320	1	450										1		20001	1																								
01zjboss011	0	320	1	450										1		20001	1																								
01zjboss012	0	320	1	450										1		20001	1																								
																																									
01gcz002	1	400	1	600										1		20001	1		101	16020	1																				
01gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
01gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
01gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
01gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
01gcz007	1	400	1	600										1		20001	1		101	16013	1																				
01gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
01gcz010	0	350	0	350										3		16027	1																								
01gcz013	1	200	0	200										3		16027	1																								
01gcz014	1	400	0	400										3		16027	1																								
01gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
01gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
01gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
01gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
01gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
01gcz023	1	500	1	500										1		20001	1		101	16021	1																				
01gcz024	1	500	1	500										1		20001	1		101	16022	1																				
01gcz025	1	500	1	500										1		20001	1		101	16023	1																				
01gcz026	1	500	1	500										1		20001	1		101	16024	1																				
01gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
01gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
02gcz002	1	400	1	600										1		20001	1		101	16020	1																				
02gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
02gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
02gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
02gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
02gcz007	1	400	1	600										1		20001	1		101	16013	1																				
02gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
02gcz010	0	350	0	350										3		16027	1																								
02gcz013	1	200	0	200										3		16027	1																								
02gcz014	1	400	0	400										3		16027	1																								
02gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
02gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
02gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
02gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
02gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
02gcz023	1	500	1	500										1		20001	1		101	16021	1																				
02gcz024	1	500	1	500										1		20001	1		101	16022	1																				
02gcz025	1	500	1	500										1		20001	1		101	16023	1																				
02gcz026	1	500	1	500										1		20001	1		101	16024	1																				
02gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
02gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
03gcz002	1	400	1	600										1		20001	1		101	16020	1																				
03gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
03gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
03gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
03gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
03gcz007	1	400	1	600										1		20001	1		101	16013	1																				
03gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
03gcz010	0	350	0	350										3		16027	1																								
03gcz013	1	200	0	200										3		16027	1																								
03gcz014	1	400	0	400										3		16027	1																								
03gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
03gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
03gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
03gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
03gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
03gcz023	1	500	1	500										1		20001	1		101	16021	1																				
03gcz024	1	500	1	500										1		20001	1		101	16022	1																				
03gcz025	1	500	1	500										1		20001	1		101	16023	1																				
03gcz026	1	500	1	500										1		20001	1		101	16024	1																				
03gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
03gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
04gcz002	1	400	1	600										1		20001	1		101	16020	1																				
04gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
04gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
04gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
04gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
04gcz007	1	400	1	600										1		20001	1		101	16013	1																				
04gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
04gcz010	0	350	0	350										3		16027	1																								
04gcz013	1	200	0	200										3		16027	1																								
04gcz014	1	400	0	400										3		16027	1																								
04gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
04gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
04gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
04gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
04gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
04gcz023	1	500	1	500										1		20001	1		101	16021	1																				
04gcz024	1	500	1	500										1		20001	1		101	16022	1																				
04gcz025	1	500	1	500										1		20001	1		101	16023	1																				
04gcz026	1	500	1	500										1		20001	1		101	16024	1																				
04gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
04gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
05gcz002	1	400	1	600										1		20001	1		101	16020	1																				
05gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
05gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
05gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
05gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
05gcz007	1	400	1	600										1		20001	1		101	16013	1																				
05gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
05gcz010	0	350	0	350										3		16027	1																								
05gcz013	1	200	0	200										3		16027	1																								
05gcz014	1	400	0	400										3		16027	1																								
05gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
05gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
05gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
05gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
05gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
05gcz023	1	500	1	500										1		20001	1		101	16021	1																				
05gcz024	1	500	1	500										1		20001	1		101	16022	1																				
05gcz025	1	500	1	500										1		20001	1		101	16023	1																				
05gcz026	1	500	1	500										1		20001	1		101	16024	1																				
05gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
05gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
06gcz002	1	400	1	600										1		20001	1		101	16020	1																				
06gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
06gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
06gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
06gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
06gcz007	1	400	1	600										1		20001	1		101	16013	1																				
06gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
06gcz010	0	350	0	350										3		16027	1																								
06gcz013	1	200	0	200										3		16027	1																								
06gcz014	1	400	0	400										3		16027	1																								
06gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
06gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
06gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
06gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
06gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
06gcz023	1	500	1	500										1		20001	1		101	16021	1																				
06gcz024	1	500	1	500										1		20001	1		101	16022	1																				
06gcz025	1	500	1	500										1		20001	1		101	16023	1																				
06gcz026	1	500	1	500										1		20001	1		101	16024	1																				
06gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
06gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
07gcz002	1	400	1	600										1		20001	1		101	16020	1																				
07gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
07gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
07gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
07gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
07gcz007	1	400	1	600										1		20001	1		101	16013	1																				
07gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
07gcz010	0	350	0	350										3		16027	1																								
07gcz013	1	200	0	200										3		16027	1																								
07gcz014	1	400	0	400										3		16027	1																								
07gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
07gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
07gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
07gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
07gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
07gcz023	1	500	1	500										1		20001	1		101	16021	1																				
07gcz024	1	500	1	500										1		20001	1		101	16022	1																				
07gcz025	1	500	1	500										1		20001	1		101	16023	1																				
07gcz026	1	500	1	500										1		20001	1		101	16024	1																				
07gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
07gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
08gcz002	1	400	1	600										1		20001	1		101	16020	1																				
08gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
08gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
08gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
08gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
08gcz007	1	400	1	600										1		20001	1		101	16013	1																				
08gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
08gcz010	0	350	0	350										3		16027	1																								
08gcz013	1	200	0	200										3		20001	1																								
08gcz014	1	400	0	400										3		20001	1																								
08gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
08gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
08gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
08gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
08gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
08gcz023	1	500	1	500										1		20001	1		101	16021	1																				
08gcz024	1	500	1	500										1		20001	1		101	16022	1																				
08gcz025	1	500	1	500										1		20001	1		101	16023	1																				
08gcz026	1	500	1	500										1		20001	1		101	16024	1																				
08gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
08gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
09gcz002	1	400	1	600										1		20001	1		101	16020	1																				
09gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
09gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
09gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
09gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
09gcz007	1	400	1	600										1		20001	1		101	16013	1																				
09gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
09gcz010	0	350	0	350										3		16027	1																								
09gcz013	1	200	0	200										3		20001	1																								
09gcz014	1	400	0	400										3		20001	1																								
09gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
09gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
09gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
09gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
09gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
09gcz023	1	500	1	500										1		20001	1		101	16021	1																				
09gcz024	1	500	1	500										1		20001	1		101	16022	1																				
09gcz025	1	500	1	500										1		20001	1		101	16023	1																				
09gcz026	1	500	1	500										1		20001	1		101	16024	1																				
09gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
09gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
10gcz002	1	400	1	600										1		20001	1		101	16020	1																				
10gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
10gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
10gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
10gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
10gcz007	1	400	1	600										1		20001	1		101	16013	1																				
10gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
10gcz010	0	350	0	350										3		16027	1																								
10gcz013	1	200	0	200										3		20001	1																								
10gcz014	1	400	0	400										3		20001	1																								
10gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
10gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
10gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
10gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
10gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
10gcz023	1	500	1	500										1		20001	1		101	16021	1																				
10gcz024	1	500	1	500										1		20001	1		101	16022	1																				
10gcz025	1	500	1	500										1		20001	1		101	16023	1																				
10gcz026	1	500	1	500										1		20001	1		101	16024	1																				
10gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
10gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
11gcz002	1	400	1	600										1		20001	1		101	16020	1																				
11gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
11gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
11gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
11gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
11gcz007	1	400	1	600										1		20001	1		101	16013	1																				
11gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
11gcz010	0	350	0	350										3		16027	1																								
11gcz013	1	200	0	200										3		20001	1																								
11gcz014	1	400	0	400										3		20001	1																								
11gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
11gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
11gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
11gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
11gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
11gcz023	1	500	1	500										1		20001	1		101	16021	1																				
11gcz024	1	500	1	500										1		20001	1		101	16022	1																				
11gcz025	1	500	1	500										1		20001	1		101	16023	1																				
11gcz026	1	500	1	500										1		20001	1		101	16024	1																				
11gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
11gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
12gcz002	1	400	1	600										1		20001	1		101	16020	1																				
12gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
12gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
12gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
12gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
12gcz007	1	400	1	600										1		20001	1		101	16013	1																				
12gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
12gcz010	0	350	0	350										3		16027	1																								
12gcz013	1	200	0	200										3		20001	1																								
12gcz014	1	400	0	400										3		20001	1																								
12gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
12gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
12gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
12gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
12gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
12gcz023	1	500	1	500										1		20001	1		101	16021	1																				
12gcz024	1	500	1	500										1		20001	1		101	16022	1																				
12gcz025	1	500	1	500										1		20001	1		101	16023	1																				
12gcz026	1	500	1	500										1		20001	1		101	16024	1																				
12gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
12gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
13gcz002	1	400	1	600										1		20001	1		101	16020	1																				
13gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
13gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
13gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
13gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
13gcz007	1	400	1	600										1		20001	1		101	16013	1																				
13gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
13gcz010	0	350	0	350										3		16027	1																								
13gcz013	1	200	0	200										3		20001	1																								
13gcz014	1	400	0	400										3		20001	1																								
13gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
13gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
13gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
13gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
13gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
13gcz023	1	500	1	500										1		20001	1		101	16021	1																				
13gcz024	1	500	1	500										1		20001	1		101	16022	1																				
13gcz025	1	500	1	500										1		20001	1		101	16023	1																				
13gcz026	1	500	1	500										1		20001	1		101	16024	1																				
13gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
13gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
14gcz002	1	400	1	600										1		20001	1		101	16020	1																				
14gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
14gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
14gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
14gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
14gcz007	1	400	1	600										1		20001	1		101	16013	1																				
14gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
14gcz010	0	350	0	350										3		16027	1																								
14gcz013	1	200	0	200										3		20001	1																								
14gcz014	1	400	0	400										3		20001	1																								
14gcz016	1	200000	0	200000										3		16028	1		101	16029	1																				
14gcz017	0	350	0	350										3		16027	1		100	5015	1	Ta bị địch tập kích, xin chi viện!																			
14gcz018	0	350	0	350										3		16027	1		100	5015	1	Mau, ta không trụ nổi rồi!																			
14gcz021	1	800	0	800										3		16027	1		101	16016	1		100	16017	1																
14gcz022	1	800	0	800										3		16027	1		101	16014	1		100	16015	1																
14gcz023	1	500	1	500										1		20001	1		101	16021	1																				
14gcz024	1	500	1	500										1		20001	1		101	16022	1																				
14gcz025	1	500	1	500										1		20001	1		101	16023	1																				
14gcz026	1	500	1	500										1		20001	1		101	16024	1																				
14gcz027	1	1500	0	1500										3		16027	1		101	16025	1																				
14gcz028	1	1500	0	1500										3		16027	1		101	16026	1																				
																																									
15gcz002	1	400	1	600										1		20001	1		101	16020	1																				
15gcz003	0	350	0	350										3		16027	1		100	5015	1	Địch tấn công ồ ạt, mau chi viện!																			
15gcz004	0	350	0	350										3		16027	1		100	5015	1	Địch đến! Cẩn thận!																			
15gcz005	1	350	1	350										1		20001	1		100	5015	1	Địch xuất hiện gần chiến kỳ, mau bảo vệ!																			
15gcz006	1	400	1	600										1		20001	1		100	16019	1		5	16018	1																
15gcz007	1	400	1	600										1		20001	1		101	16013	1																				
15gcz009	0	350	0	350										3		16027	1		100	5015	1	Có địch tập kích, bau bảo vệ ta!																			
15gcz010	0	350	0	350										3		16027	1																								
