npcid	npcname	npctype	level	resid	headResId	bodyResId	boss	forceId	exp	minMoney	maxMoney	bindMoney	magicSoul	totalMagicSoul	xp	zp	lootNpc	lootWorld	maxHP	maxMP	phyAtk	iceAtk	fireAtk	phyRit	iceRit	fireRit	speed	dodge	hit	critAtk	critRit	slowRitRate	exposeArmorRitRate	weakRitRate	fixedRitRate	blowFlyRitRate	lullRitRate	tiredRitRate	silenceRitRate	bloodRitRate	lightRitRate	charmRitRate	comaRitRate	agedRitRate	gossip	lockType	function	desc	funcResId	resRate	musicId	questHatred	shieldFunc	showName
02gcz026	多闻天王（范围治愈）	1	48	21017	12	6	1	7	0	0	0	0							360689	360689	339	0	300	15000	130	0	130	1458	10657	1258	265	10000									0				我将赋予你重生的力量！	1				10				
02gcz027	狐魅舞姬（群体鼓舞）	1	48	20025	7	1	0	6	0	0	0	0							24645	24645	208	0	300	15000	130	0	130	1458	10657	1258	265	0									0				一笑倾人城，二笑倾人国！看那些通红的眼睛，他们都要发狂了！	1				10				
02gcz028	治愈小娘（群体恢复）	1	48	20033	6	0	0	6	0	0	0	0							24645	24645	208	0	300	15000	130	0	130	1458	10657	1258	265	0									0				乖，不要动，就要治好你了~	1				10				
02gcz029	神秘人	1	48	20077	25	19	0	1	0	0	0	0							94119338	94119338	65535	0	300	15000	130	0	130	1458	10657	1258	265	0									0				乖，不要动，就要治好你了~	1				10				
																											130														0													
03gcz001	龙威战旗	1	50	20093	23	17	1	7	0	0	0	0							55749084	55749084	216	0	400	15000	130	0	130	1502	10841	1302	8000	0									0				旗杆子不会说话，不要再点了！（旗杆子：我就是不愿意理你！）	1	守护			10				1
03gcz002	龙威禁军	1	50	20086	18	12	0	7	0	0	0	0							20114	20114	369	0	400	15000	130	0	130	1502	10841	1302	341	0									0				我的长枪，可以轻易刺破敌人的护甲！	1				10				
03gcz003	龙威禁军队长（召唤）	1	50	20056	12	6	0	7	0	0	0	0							53369	53369	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				禁军的长枪可以穿破敌人的护甲，大幅削减敌军的防御！	1	召唤禁军		291	10				1
03gcz004	龙威死士队长（召唤）	1	50	20089	23	17	0	7	0	0	0	0							53369	53369	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				死士虽然没有强健的体魄，但他用慷慨赴死的决心，去延缓敌人进攻的脚步，并在生命最后一刻，与敌人玉石俱焚！英雄！壮哉！！	1	召唤近卫		291	10				1
03gcz005	龙威大统帅（召唤）	1	50	21017	9	3	1	7	0	0	0	0							996891	996891	495	0	400	15000	130	0	130	1502	10841	1302	341	10000									0				四大天王，只会听从[\C]ff56ff35[C]朝歌之王[\C]ffffffff[C]的召唤！	1	召唤天王		291	10				1
03gcz006	龙威死士	1	50	20015	23	17	0	7	0	0	0	0							15760	15760	428	0	400	15000	130	0	130	1502	10841	1302	341	0									0				为了自由与荣耀！	1				10				
03gcz007	战神侍卫（昏迷）	1	50	20084	23	17	0	7	0	0	0	0							15760	15760	369	0	400	15000	130	0	130	1502	10841	1302	341	0									0				快速冲向目标，并[\C]ff56ff35[C]昏迷[\C]ffffffff[C]敌人，是我的拿手好戏！	1				10				
03gcz008	城门	19	50	10151	23	17	0	7	0	0	0	0							90592262	90592262	216	0	400	15000	130	0	130	1502	10841	1302	8000	0									0				你怎么和城门都有话说，一边去~	0	城门			10				1
03gcz009	城防督战使（召唤）	1	50	20051	9	3	0	7	0	0	0	0							53369	53369	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				让神的侍卫，来为我们而战吧！	1	召唤城墙守卫		291	10				1
03gcz010	密道守卫	1	50	20070	23	17	0	7	0	0	0	0							32764	32764	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				这里有个密道，可以让你出现在敌人的后方，给予他们沉重的打击。把[\C]ff56ff35[C]舞姬[\C]ffffffff[C]和[\C]ff56ff35[C]小娘[\C]ffffffff[C]作为目标？或者直接干掉敌人的[\C]ff56ff35[C]军师[\C]ffffffff[C]？这个主意不错！	1				10				
03gcz011	校场侍卫队长（鼓舞）	1	50	10050	17	11	0	7	0	0	0	0							4308507	4308507	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				临阵磨枪，不亮也光！	1	鼓舞		249	10				1
03gcz012	药王传人	1	50	10078	26	20	0	7	0	0	0	0							4308507	4308507	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				一点小钱，意思一下啦！	1	治疗		288	10				1
03gcz013	龙威巨斧侍卫	1	50	20086	18	12	0	7	0	0	0	0							4308507	4308507	10195	0	400	15000	130	0	130	1502	10841	1302	341	0									0				我与虎啸巨斧侍卫同是沙巴克大刀守卫的徒弟。无人能在我们斧下生还！	1				10				1
03gcz014	虎啸巨斧侍卫	1	50	20086	18	12	0	6	0	0	0	0							4308507	4308507	10195	0	400	15000	130	0	130	1502	10841	1302	341	0									0				我与龙威巨斧侍卫同是沙巴克大刀守卫的徒弟。无人能在我们斧下生还！	1				10				1
03gcz015	校场侍卫统领（鼓舞）	1	50	10050	17	11	0	6	0	0	0	0							4308507	4308507	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				临阵磨枪，不亮也光！	1	鼓舞		249	10				1
03gcz016	药王传人	1	50	10078	26	20	0	6	0	0	0	0							4308507	4308507	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				一点小钱，意思一下啦！	1	治疗		288	10				1
03gcz017	虎啸军师（召唤）	1	50	20085	15	21	0	6	0	0	0	0							141604	141604	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				舞姬可以增加士兵的战力，小娘可以治愈士兵的伤势！好~想~~要~~~！\n只有[\C]ff56ff35[C]掌门[\C]ffffffff[C]才叫的动妹纸哦~	1	召唤攻城支援		291	10				1
03gcz018	虎啸密探（传送）	1	50	20050	23	17	0	6	0	0	0	0							141604	141604	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				如果能够进入城内，消灭[\C]ff56ff35[C]城防督战使[\C]ffffffff[C]，就能暂时阻止法神侍卫与箭神侍卫的持续增援，大幅减少我方攻城部队的正面压力！我不会让你去贸然去送死的，完成“[\C]ff56ff35[C]攻方秘策[\C]ffffffff[C]”任务，证明下你的实力，再来找我！	1	传送入城		290	10				1
03gcz019	路人甲	1	50	10065	14	8	0	1	0	0	0	0							94119338	94119338	65535	0	400	15000	130	0	130	1502	10841	1302	341	0									0				我看见有人突然从这里冒了出来，好生奇怪！	1				10				
03gcz020	路人乙	1	50	10047	9	3	0	1	0	0	0	0							94119338	94119338	65535	0	400	15000	130	0	130	1502	10841	1302	341	0									0				靠，什么东西窜了出来，吓死我了！	1				10				
03gcz021	法神侍卫（沉默、减攻）	1	50	20060	24	18	0	7	0	0	0	0							12348	12348	335	0	400	15000	130	0	130	1502	10841	1302	341	0									0				在我的法术之下，敌人会被[\C]ff56ff35[C]沉默[\C]ffffffff[C]，还会[\C]ff56ff35[C]大幅削减攻击[\C]ffffffff[C]！	1				10				
03gcz022	箭神侍卫（冰冻、减速）	1	50	20059	17	11	0	7	0	0	0	0							12348	12348	335	0	400	15000	130	0	130	1502	10841	1302	341	0									0				我的箭将[\C]ff56ff35[C]冰冻[\C]ffffffff[C]和[\C]ff56ff35[C]减速[\C]ffffffff[C]敌人！嗖~嗖嗖~	1				10				
03gcz023	持国天王（群体攻击）	1	50	21021	12	6	1	7	0	0	0	0							375718	375718	388	0	400	15000	130	0	130	1502	10841	1302	341	10000									0				再多敌人，都将在我的面前倒下！	1				10				
03gcz024	增长天王（范围减防）	1	50	21020	12	6	1	7	0	0	0	0							375718	375718	388	0	400	15000	130	0	130	1502	10841	1302	341	10000									0				再坚固的防御，在我的面前，都如同朽木！	1				10				
03gcz025	广目天王（单体昏迷）	1	50	21009	12	6	1	7	0	0	0	0							375718	375718	428	0	400	15000	130	0	130	1502	10841	1302	341	10000									0				即便你有万夫不挡之勇，也只能任我宰割！	1				10				
03gcz026	多闻天王（范围治愈）	1	50	21017	12	6	1	7	0	0	0	0							375718	375718	352	0	400	15000	130	0	130	1502	10841	1302	341	10000									0				我将赋予你重生的力量！	1				10				
03gcz027	狐魅舞姬（群体鼓舞）	1	50	20025	7	1	0	6	0	0	0	0							25671	25671	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				一笑倾人城，二笑倾人国！看那些通红的眼睛，他们都要发狂了！	1				10				
03gcz028	治愈小娘（群体恢复）	1	50	20033	6	0	0	6	0	0	0	0							25671	25671	216	0	400	15000	130	0	130	1502	10841	1302	341	0									0				乖，不要动，就要治好你了~	1				10				
03gcz029	神秘人	1	50	20077	25	19	0	1	0	0	0	0							94119338	94119338	65535	0	400	15000	130	0	130	1502	10841	1302	341	0									0				乖，不要动，就要治好你了~	1				10				
																											130														0													
04gcz001	龙威战旗	1	53	20093	23	17	1	7	0	0	0	0							60171594	60171594	228	0	500	15000	130	0	130	1544	11197	1344	8000	0									0				旗杆子不会说话，不要再点了！（旗杆子：我就是不愿意理你！）	1	守护			10				1
04gcz002	龙威禁军	1	53	20086	18	12	0	7	0	0	0	0							21422	21422	390	0	500	15000	130	0	130	1544	11197	1344	440	0									0				我的长枪，可以轻易刺破敌人的护甲！	1				10				
04gcz003	龙威禁军队长（召唤）	1	53	20056	12	6	0	7	0	0	0	0							56838	56838	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				禁军的长枪可以穿破敌人的护甲，大幅削减敌军的防御！	1	召唤禁军		291	10				1
04gcz004	龙威死士队长（召唤）	1	53	20089	23	17	0	7	0	0	0	0							56838	56838	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				死士虽然没有强健的体魄，但他用慷慨赴死的决心，去延缓敌人进攻的脚步，并在生命最后一刻，与敌人玉石俱焚！英雄！壮哉！！	1	召唤近卫		291	10				1
04gcz005	龙威大统帅（召唤）	1	53	21017	9	3	1	7	0	0	0	0							1061689	1061689	523	0	500	15000	130	0	130	1544	11197	1344	440	10000									0				四大天王，只会听从[\C]ff56ff35[C]朝歌之王[\C]ffffffff[C]的召唤！	1	召唤天王		291	10				1
04gcz006	龙威死士	1	53	20015	23	17	0	7	0	0	0	0							16784	16784	451	0	500	15000	130	0	130	1544	11197	1344	440	0									0				为了自由与荣耀！	1				10				
04gcz007	战神侍卫（昏迷）	1	53	20084	23	17	0	7	0	0	0	0							16784	16784	390	0	500	15000	130	0	130	1544	11197	1344	440	0									0				快速冲向目标，并[\C]ff56ff35[C]昏迷[\C]ffffffff[C]敌人，是我的拿手好戏！	1				10				
04gcz008	城门	19	53	10151	23	17	0	7	0	0	0	0							97778840	97778840	228	0	500	15000	130	0	130	1544	11197	1344	8000	0									0				你怎么和城门都有话说，一边去~	0	城门			10				1
04gcz009	城防督战使（召唤）	1	53	20051	9	3	0	7	0	0	0	0							56838	56838	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				让神的侍卫，来为我们而战吧！	1	召唤城墙守卫		291	10				1
04gcz010	密道守卫	1	53	20070	23	17	0	7	0	0	0	0							34894	34894	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				这里有个密道，可以让你出现在敌人的后方，给予他们沉重的打击。把[\C]ff56ff35[C]舞姬[\C]ffffffff[C]和[\C]ff56ff35[C]小娘[\C]ffffffff[C]作为目标？或者直接干掉敌人的[\C]ff56ff35[C]军师[\C]ffffffff[C]？这个主意不错！	1				10				
04gcz011	校场侍卫队长（鼓舞）	1	53	10050	17	11	0	7	0	0	0	0							4588560	4588560	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				临阵磨枪，不亮也光！	1	鼓舞		249	10				1
04gcz012	药王传人	1	53	10078	26	20	0	7	0	0	0	0							4588560	4588560	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				一点小钱，意思一下啦！	1	治疗		288	10				1
04gcz013	龙威巨斧侍卫	1	53	20086	18	12	0	7	0	0	0	0							4588560	4588560	10762	0	500	15000	130	0	130	1544	11197	1344	440	0									0				我与虎啸巨斧侍卫同是沙巴克大刀守卫的徒弟。无人能在我们斧下生还！	1				10				1
04gcz014	虎啸巨斧侍卫	1	53	20086	18	12	0	6	0	0	0	0							4588560	4588560	10762	0	500	15000	130	0	130	1544	11197	1344	440	0									0				我与龙威巨斧侍卫同是沙巴克大刀守卫的徒弟。无人能在我们斧下生还！	1				10				1
04gcz015	校场侍卫统领（鼓舞）	1	53	10050	17	11	0	6	0	0	0	0							4588560	4588560	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				临阵磨枪，不亮也光！	1	鼓舞		249	10				1
04gcz016	药王传人	1	53	10078	26	20	0	6	0	0	0	0							4588560	4588560	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				一点小钱，意思一下啦！	1	治疗		288	10				1
04gcz017	虎啸军师（召唤）	1	53	20085	15	21	0	6	0	0	0	0							150808	150808	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				舞姬可以增加士兵的战力，小娘可以治愈士兵的伤势！好~想~~要~~~！\n只有[\C]ff56ff35[C]掌门[\C]ffffffff[C]才叫的动妹纸哦~	1	召唤攻城支援		291	10				1
04gcz018	虎啸密探（传送）	1	53	20050	23	17	0	6	0	0	0	0							150808	150808	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				如果能够进入城内，消灭[\C]ff56ff35[C]城防督战使[\C]ffffffff[C]，就能暂时阻止法神侍卫与箭神侍卫的持续增援，大幅减少我方攻城部队的正面压力！我不会让你去贸然去送死的，完成“[\C]ff56ff35[C]攻方秘策[\C]ffffffff[C]”任务，证明下你的实力，再来找我！	1	传送入城		290	10				1
04gcz019	路人甲	1	53	10065	14	8	0	1	0	0	0	0							94119338	94119338	65535	0	500	15000	130	0	130	1544	11197	1344	440	0									0				我看见有人突然从这里冒了出来，好生奇怪！	1				10				
04gcz020	路人乙	1	53	10047	9	3	0	1	0	0	0	0							94119338	94119338	65535	0	500	15000	130	0	130	1544	11197	1344	440	0									0				靠，什么东西窜了出来，吓死我了！	1				10				
04gcz021	法神侍卫（沉默、减攻）	1	53	20060	24	18	0	7	0	0	0	0							13151	13151	354	0	500	15000	130	0	130	1544	11197	1344	440	0									0				在我的法术之下，敌人会被[\C]ff56ff35[C]沉默[\C]ffffffff[C]，还会[\C]ff56ff35[C]大幅削减攻击[\C]ffffffff[C]！	1				10				
04gcz022	箭神侍卫（冰冻、减速）	1	53	20059	17	11	0	7	0	0	0	0							13151	13151	354	0	500	15000	130	0	130	1544	11197	1344	440	0									0				我的箭将[\C]ff56ff35[C]冰冻[\C]ffffffff[C]和[\C]ff56ff35[C]减速[\C]ffffffff[C]敌人！嗖~嗖嗖~	1				10				
04gcz023	持国天王（群体攻击）	1	53	21021	12	6	1	7	0	0	0	0							400140	400140	409	0	500	15000	130	0	130	1544	11197	1344	440	10000									0				再多敌人，都将在我的面前倒下！	1				10				
04gcz024	增长天王（范围减防）	1	53	21020	12	6	1	7	0	0	0	0							400140	400140	409	0	500	15000	130	0	130	1544	11197	1344	440	10000									0				再坚固的防御，在我的面前，都如同朽木！	1				10				
04gcz025	广目天王（单体昏迷）	1	53	21009	12	6	1	7	0	0	0	0							400140	400140	451	0	500	15000	130	0	130	1544	11197	1344	440	10000									0				即便你有万夫不挡之勇，也只能任我宰割！	1				10				
04gcz026	多闻天王（范围治愈）	1	53	21017	12	6	1	7	0	0	0	0							400140	400140	371	0	500	15000	130	0	130	1544	11197	1344	440	10000									0				我将赋予你重生的力量！	1				10				
04gcz027	狐魅舞姬（群体鼓舞）	1	53	20025	7	1	0	6	0	0	0	0							27340	27340	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				一笑倾人城，二笑倾人国！看那些通红的眼睛，他们都要发狂了！	1				10				
04gcz028	治愈小娘（群体恢复）	1	53	20033	6	0	0	6	0	0	0	0							27340	27340	228	0	500	15000	130	0	130	1544	11197	1344	440	0									0				乖，不要动，就要治好你了~	1				10				
04gcz029	神秘人	1	53	20077	25	19	0	1	0	0	0	0							94119338	94119338	65535	0	500	15000	130	0	130	1544	11197	1344	440	0									0				乖，不要动，就要治好你了~	1				10				
																											130														0													
05gcz001	龙威战旗	1	55	20093	23	17	1	7	0	0	0	0							63267789	63267789	236	0	600	15000	130	0	130	1573	11443	1373	8000	0									0				旗杆子不会说话，不要再点了！（旗杆子：我就是不愿意理你！）	1	守护			10				1
05gcz002	龙威禁军	1	55	20086	18	12	0	7	0	0	0	0							22293	22293	404	0	600	15000	130	0	130	1573	11443	1373	508	0									0				我的长枪，可以轻易刺破敌人的护甲！	1				10				
05gcz003	龙威禁军队长（召唤）	1	55	20056	12	6	0	7	0	0	0	0							59151	59151	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				禁军的长枪可以穿破敌人的护甲，大幅削减敌军的防御！	1	召唤禁军		291	10				1
05gcz004	龙威死士队长（召唤）	1	55	20089	23	17	0	7	0	0	0	0							59151	59151	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				死士虽然没有强健的体魄，但他用慷慨赴死的决心，去延缓敌人进攻的脚步，并在生命最后一刻，与敌人玉石俱焚！英雄！壮哉！！	1	召唤近卫		291	10				1
05gcz005	龙威大统帅（召唤）	1	55	21017	9	3	1	7	0	0	0	0							1104888	1104888	541	0	600	15000	130	0	130	1573	11443	1373	508	10000									0				四大天王，只会听从[\C]ff56ff35[C]朝歌之王[\C]ffffffff[C]的召唤！	1	召唤天王		291	10				1
05gcz006	龙威死士	1	55	20015	23	17	0	7	0	0	0	0							17467	17467	467	0	600	15000	130	0	130	1573	11443	1373	508	0									0				为了自由与荣耀！	1				10				
05gcz007	战神侍卫（昏迷）	1	55	20084	23	17	0	7	0	0	0	0							17467	17467	404	0	600	15000	130	0	130	1573	11443	1373	508	0									0				快速冲向目标，并[\C]ff56ff35[C]昏迷[\C]ffffffff[C]敌人，是我的拿手好戏！	1				10				
05gcz008	城门	19	55	10151	23	17	0	7	0	0	0	0							102810157	102810157	236	0	600	15000	130	0	130	1573	11443	1373	8000	0									0				你怎么和城门都有话说，一边去~	0	城门			10				1
05gcz009	城防督战使（召唤）	1	55	20051	9	3	0	7	0	0	0	0							59151	59151	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				让神的侍卫，来为我们而战吧！	1	召唤城墙守卫		291	10				1
05gcz010	密道守卫	1	55	20070	23	17	0	7	0	0	0	0							36313	36313	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				这里有个密道，可以让你出现在敌人的后方，给予他们沉重的打击。把[\C]ff56ff35[C]舞姬[\C]ffffffff[C]和[\C]ff56ff35[C]小娘[\C]ffffffff[C]作为目标？或者直接干掉敌人的[\C]ff56ff35[C]军师[\C]ffffffff[C]？这个主意不错！	1				10				
05gcz011	校场侍卫队长（鼓舞）	1	55	10050	17	11	0	7	0	0	0	0							4775262	4775262	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				临阵磨枪，不亮也光！	1	鼓舞		249	10				1
05gcz012	药王传人	1	55	10078	26	20	0	7	0	0	0	0							4775262	4775262	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				一点小钱，意思一下啦！	1	治疗		288	10				1
05gcz013	龙威巨斧侍卫	1	55	20086	18	12	0	7	0	0	0	0							4775262	4775262	11140	0	600	15000	130	0	130	1573	11443	1373	508	0									0				我与虎啸巨斧侍卫同是沙巴克大刀守卫的徒弟。无人能在我们斧下生还！	1				10				1
05gcz014	虎啸巨斧侍卫	1	55	20086	18	12	0	6	0	0	0	0							4775262	4775262	11140	0	600	15000	130	0	130	1573	11443	1373	508	0									0				我与龙威巨斧侍卫同是沙巴克大刀守卫的徒弟。无人能在我们斧下生还！	1				10				1
05gcz015	校场侍卫统领（鼓舞）	1	55	10050	17	11	0	6	0	0	0	0							4775262	4775262	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				临阵磨枪，不亮也光！	1	鼓舞		249	10				1
05gcz016	药王传人	1	55	10078	26	20	0	6	0	0	0	0							4775262	4775262	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				一点小钱，意思一下啦！	1	治疗		288	10				1
05gcz017	虎啸军师（召唤）	1	55	20085	15	21	0	6	0	0	0	0							156945	156945	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				舞姬可以增加士兵的战力，小娘可以治愈士兵的伤势！好~想~~要~~~！\n只有[\C]ff56ff35[C]掌门[\C]ffffffff[C]才叫的动妹纸哦~	1	召唤攻城支援		291	10				1
05gcz018	虎啸密探（传送）	1	55	20050	23	17	0	6	0	0	0	0							156945	156945	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				如果能够进入城内，消灭[\C]ff56ff35[C]城防督战使[\C]ffffffff[C]，就能暂时阻止法神侍卫与箭神侍卫的持续增援，大幅减少我方攻城部队的正面压力！我不会让你去贸然去送死的，完成“[\C]ff56ff35[C]攻方秘策[\C]ffffffff[C]”任务，证明下你的实力，再来找我！	1	传送入城		290	10				1
05gcz019	路人甲	1	55	10065	14	8	0	1	0	0	0	0							94119338	94119338	65535	0	600	15000	130	0	130	1573	11443	1373	508	0									0				我看见有人突然从这里冒了出来，好生奇怪！	1				10				
05gcz020	路人乙	1	55	10047	9	3	0	1	0	0	0	0							94119338	94119338	65535	0	600	15000	130	0	130	1573	11443	1373	508	0									0				靠，什么东西窜了出来，吓死我了！	1				10				
05gcz021	法神侍卫（沉默、减攻）	1	55	20060	24	18	0	7	0	0	0	0							13686	13686	366	0	600	15000	130	0	130	1573	11443	1373	508	0									0				在我的法术之下，敌人会被[\C]ff56ff35[C]沉默[\C]ffffffff[C]，还会[\C]ff56ff35[C]大幅削减攻击[\C]ffffffff[C]！	1				10				
05gcz022	箭神侍卫（冰冻、减速）	1	55	20059	17	11	0	7	0	0	0	0							13686	13686	366	0	600	15000	130	0	130	1573	11443	1373	508	0									0				我的箭将[\C]ff56ff35[C]冰冻[\C]ffffffff[C]和[\C]ff56ff35[C]减速[\C]ffffffff[C]敌人！嗖~嗖嗖~	1				10				
05gcz023	持国天王（群体攻击）	1	55	21021	12	6	1	7	0	0	0	0							416421	416421	424	0	600	15000	130	0	130	1573	11443	1373	508	10000									0				再多敌人，都将在我的面前倒下！	1				10				
05gcz024	增长天王（范围减防）	1	55	21020	12	6	1	7	0	0	0	0							416421	416421	424	0	600	15000	130	0	130	1573	11443	1373	508	10000									0				再坚固的防御，在我的面前，都如同朽木！	1				10				
05gcz025	广目天王（单体昏迷）	1	55	21009	12	6	1	7	0	0	0	0							416421	416421	467	0	600	15000	130	0	130	1573	11443	1373	508	10000									0				即便你有万夫不挡之勇，也只能任我宰割！	1				10				
05gcz026	多闻天王（范围治愈）	1	55	21017	12	6	1	7	0	0	0	0							416421	416421	384	0	600	15000	130	0	130	1573	11443	1373	508	10000									0				我将赋予你重生的力量！	1				10				
05gcz027	狐魅舞姬（群体鼓舞）	1	55	20025	7	1	0	6	0	0	0	0							28453	28453	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				一笑倾人城，二笑倾人国！看那些通红的眼睛，他们都要发狂了！	1				10				
05gcz028	治愈小娘（群体恢复）	1	55	20033	6	0	0	6	0	0	0	0							28453	28453	236	0	600	15000	130	0	130	1573	11443	1373	508	0									0				乖，不要动，就要治好你了~	1				10				
05gcz029	神秘人	1	55	20077	25	19	0	1	0	0	0	0							94119338	94119338	65535	0	600	15000	130	0	130	1573	11443	1373	508	0									0				乖，不要动，就要治好你了~	1				10				
																											130														0													
06gcz001	龙威战旗	1	57	20093	23	17	1	7	0	0	0	0							66144396	66144396	244	0	700	15000	130	0	130	1729	11749	1499	8000	0									0				旗杆子不会说话，不要再点了！（旗杆子：我就是不愿意理你！）	1	守护			10				1
06gcz002	龙威禁军	1	57	20086	18	12	0	7	0	0	0	0							23165	23165	417	0	700	15000	130	0	130	1729	11749	1499	700	0									0				我的长枪，可以轻易刺破敌人的护甲！	1				10				
06gcz003	龙威禁军队长（召唤）	1	57	20056	12	6	0	7	0	0	0	0							61463	61463	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				禁军的长枪可以穿破敌人的护甲，大幅削减敌军的防御！	1	召唤禁军		291	10				1
06gcz004	龙威死士队长（召唤）	1	57	20089	23	17	0	7	0	0	0	0							61463	61463	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				死士虽然没有强健的体魄，但他用慷慨赴死的决心，去延缓敌人进攻的脚步，并在生命最后一刻，与敌人玉石俱焚！英雄！壮哉！！	1	召唤近卫		291	10				1
06gcz005	龙威大统帅（召唤）	1	57	21017	9	3	1	7	0	0	0	0							1148087	1148087	559	0	700	15000	130	0	130	1729	11749	1499	700	10000									0				四大天王，只会听从[\C]ff56ff35[C]朝歌之王[\C]ffffffff[C]的召唤！	1	召唤天王		291	10				1
06gcz006	龙威死士	1	57	20015	23	17	0	7	0	0	0	0							18150	18150	483	0	700	15000	130	0	130	1729	11749	1499	700	0									0				为了自由与荣耀！	1				10				
06gcz007	战神侍卫（昏迷）	1	57	20084	23	17	0	7	0	0	0	0							18150	18150	417	0	700	15000	130	0	130	1729	11749	1499	700	0									0				快速冲向目标，并[\C]ff56ff35[C]昏迷[\C]ffffffff[C]敌人，是我的拿手好戏！	1				10				
06gcz008	城门	19	57	10151	23	17	0	7	0	0	0	0							107484644	107484644	244	0	700	15000	130	0	130	1729	11749	1499	8000	0									0				你怎么和城门都有话说，一边去~	0	城门			10				1
06gcz009	城防督战使（召唤）	1	57	20051	9	3	0	7	0	0	0	0							61463	61463	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				让神的侍卫，来为我们而战吧！	1	召唤城墙守卫		291	10				1
06gcz010	密道守卫	1	57	20070	23	17	0	7	0	0	0	0							37733	37733	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				这里有个密道，可以让你出现在敌人的后方，给予他们沉重的打击。把[\C]ff56ff35[C]舞姬[\C]ffffffff[C]和[\C]ff56ff35[C]小娘[\C]ffffffff[C]作为目标？或者直接干掉敌人的[\C]ff56ff35[C]军师[\C]ffffffff[C]？这个主意不错！	1				10				
06gcz011	校场侍卫队长（鼓舞）	1	57	10050	17	11	0	7	0	0	0	0							4961964	4961964	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				临阵磨枪，不亮也光！	1	鼓舞		249	10				1
06gcz012	药王传人	1	57	10078	26	20	0	7	0	0	0	0							4961964	4961964	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				一点小钱，意思一下啦！	1	治疗		288	10				1
06gcz013	龙威巨斧侍卫	1	57	20086	18	12	0	7	0	0	0	0							4961964	4961964	11517	0	700	15000	130	0	130	1729	11749	1499	700	0									0				我与虎啸巨斧侍卫同是沙巴克大刀守卫的徒弟。无人能在我们斧下生还！	1				10				1
06gcz014	虎啸巨斧侍卫	1	57	20086	18	12	0	6	0	0	0	0							4961964	4961964	11517	0	700	15000	130	0	130	1729	11749	1499	700	0									0				我与龙威巨斧侍卫同是沙巴克大刀守卫的徒弟。无人能在我们斧下生还！	1				10				1
06gcz015	校场侍卫统领（鼓舞）	1	57	10050	17	11	0	6	0	0	0	0							4961964	4961964	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				临阵磨枪，不亮也光！	1	鼓舞		249	10				1
06gcz016	药王传人	1	57	10078	26	20	0	6	0	0	0	0							4961964	4961964	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				一点小钱，意思一下啦！	1	治疗		288	10				1
06gcz017	虎啸军师（召唤）	1	57	20085	15	21	0	6	0	0	0	0							163081	163081	244	0	700	15000	130	0	130	1729	11749	1499	700	0									0				舞姬可以增加士兵的战力，小娘可以治愈士兵的伤势！好~想~~要~~~！\n只有[\C]ff56ff35[C]掌门[\C]ffffffff[C]才叫的动妹纸哦~	1	召唤攻城支援		291	10				1
